	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	fladdermüß	f l a dd e r m ü ß	fladermüß	f l a d e r m ü ß	1
1	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	fladermus	f l a d e r m u s	flädermus	f l ä d e r m u s	1
2	Co D3	III_14_0080	Rimbach-Pès-Masevaux), Rimbach	6.9473, 47.82212	fladermüs	f l a d e r m ü s	fledermaus	f l e d e r m a u s	3
3	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès), Urbis	6.95521, 47.88255	fladdemus	f l a dd e m u s	fladdermus	f l a dd e r m u s	1
4	Co D4	III_14_0084	Kirchberg-Wegscheid, Kirchberg	6.95965, 47.79904	fladermus	f l a d e r m u s	fladermüs	f l a d e r m ü s	1
5	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann, Wildenstein	6.96296, 47.98143	fladrmǖs	f l a d r m ǖ s	fladermüs	f l a d e r m ü s	2
6	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	fladdermüs	f l a dd e r m ü s	fledermaus	f l e d e r m a u s	4
7	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	fläddermus	f l ä dd e r m u s	flädermus	f l ä d e r m u s	1
8	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	fladermuus	f l a d e r m uu s	fläddermus	f l ä dd e r m u s	3
9	Hag D 2	III_5_0022	Altweiler (Altwiller), Altweiler	6.98122, 48.93023	fläddermüs	f l ä dd e r m ü s	fleddermüs	f l e dd e r m ü s	1
10	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	fladdermus	f l a dd e r m u s	fladdermüs	f l a dd e r m ü s	1
11	Co w 3	III_14_0006	Hüseren-Weserling (Huseren-Weserling), Hüsern-Weserling	6.98836, 47.88519	flahdermüs	f l a h d e r m ü s	fledermaus	f l e d e r m a u s	4
12	Co D7	III_14_0086	Masmünster (Masevaux), Maasmünster	6.99386, 47.7727	fladermüß	f l a d e r m ü ß	fledermaus	f l e d e r m a u s	4
13	Co x 2	III_14_0007	Mitzach, Mitzach	7.00519, 47.87122	flādermus	f l ā d e r m u s	fladermus	f l a d e r m u s	1
14	Co x 1	III_14_0008	RanSpach, RanSpach	7.01113, 47.88081	fladdermus	f l a dd e r m u s	fladermus	f l a d e r m u s	1
15	Co E1	III_14_0088	Oberburbach (Bourbach-Les-Haut), Oberburbach	7.02973, 47.7953	flahdermüs	f l a h d e r m ü s	fladermüs	f l a d e r m ü s	1
16	Co x 5	III_14_0009	St. Amarin, St. Amarin	7.03186, 47.87365	flādrmüs	f l ā d r m ü s	fladdrmüs	f l a dd r m ü s	2
17	Co x 3	III_14_0010	MalmerSpach, MalmerSpach	7.03487, 47.86486	fladrmus	f l a d r m u s	fladermüs	f l a d e r m ü s	2
18	Hag E 7	III_5_0024	Keskastel, Keskastel	7.04339, 48.96955	fladdermus	f l a dd e r m u s	fläddermus	f l ä dd e r m u s	1
19	Co x 6	III_14_0011	Moosch, Moosch	7.04865, 47.86081	flādermüs	f l ā d e r m ü s	fla̠dermüß	f l a ̠ d e r m ü ß	3
20	Hag M 12	III_6_0005	Diedendorf, Diedendorf	7.04974, 48.87869	fläddermüs	f l ä dd e r m ü s	flädermüs	f l ä d e r m ü s	1
21	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	flaadermǖs	f l aa d e r m ǖ s	flādermuus	f l ā d e r m uu s	4
22	Co M2	III_15_0001	Obersulzbach Kreis Tann (Soppe-Le-Haut), Obersulzbach <Morzweiler> Morzweiler steht nur auf S.1	7.05724, 47.73372	fladermüs	f l a d e r m ü s	flattermüs	f l a tt e r m ü s	2
23	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
24	Co T1	III_15_0008	Brückensweiler (Bréchaumont), Brückensweiler	7.0684, 47.66973	fladrmüs	f l a d r m ü s	fladermüs	f l a d e r m ü s	1
25	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	fladermüs	f l a d e r m ü s	fladermŭes	f l a d e r m ŭ e s	2
26	Co i 3	III_13_0008	Metzeral, Metzeral	7.07146, 48.01325	fladdermües	f l a dd e r m ü e s	fladermüs	f l a d e r m ü s	2
27	Co M6	III_15_0004	Bretten Landkreis Altkirch, Bretten	7.0716, 47.69963	flådermūs	f l å d e r m ū s	fladermüs	f l a d e r m ü s	2
28	Hag M 1	III_5_0034	Zollingen, Zollingen	7.07636, 48.91048	fläddermüs	f l ä dd e r m ü s	fläddermüß	f l ä dd e r m ü ß	1
29	Co E9	III_14_0089	Tann-Bitschweiler (Bitschwiller-Lès-Thann), Bitschweiler	7.07947, 47.82929	fladermüs	f l a d e r m ü s	flādrmüs	f l ā d r m ü s	2
30	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	fleddermus	f l e dd e r m u s	fledermüs	f l e d e r m ü s	2
31	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	fleddermüß	f l e dd e r m ü ß	flettermüs	f l e tt e r m ü s	3
32	Hag M 10	III_6_0012	Bärendorf (Baerendorf), Bärendorf	7.08463, 48.83742	flädermus	f l ä d e r m u s	fledermus	f l e d e r m u s	1
33	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	fläddermüs	f l ä dd e r m ü s	fledermüs	f l e d e r m ü s	2
34	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	flādermüß	f l ā d e r m ü ß	fladermüs	f l a d e r m ü s	2
35	Hag x 1	III_4_0044	Silzheim (Siltzheim), Silzheim	7.09071, 49.0616	fledermus	f l e d e r m u s	fleddermus	f l e dd e r m u s	1
36	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	fladermüs	f l a d e r m ü s	fladermüüs	f l a d e r m üü s	1
37	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	flādermüß	f l ā d e r m ü ß	fladdermüs	f l a dd e r m ü s	3
38	Co i 2	III_13_0009	Sulzern (Soultzeren), Sulzern	7.10254, 48.06373	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
39	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	flādermūs	f l ā d e r m ū s	fladermuus	f l a d e r m uu s	3
40	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
41	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	fleddermüs	f l e dd e r m ü s	fläddermüs	f l ä dd e r m ü s	1
42	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	flahdermüs	f l a h d e r m ü s	fleddermüs	f l e dd e r m ü s	2
43	Co M9	III_15_0009	Diefmatten Kreis Altkirch, Diefmatten	7.11319, 47.70828	fladermus	f l a d e r m u s	fladermüs	f l a d e r m ü s	1
44	Hag T 1	III_6_0011	Hirschland, Hirschland	7.11324, 48.83701	fläddermüs	f l ä dd e r m ü s	flädermüs	f l ä d e r m ü s	1
45	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	fladdermus	f l a dd e r m u s	fladermüs	f l a d e r m ü s	2
46	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	fleddermüs	f l e dd e r m ü s	fleddermūs	f l e dd e r m ū s	1
47	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	fladermüs	f l a d e r m ü s	flaedermüüs	f l a e d e r m üü s	2
48	Co T6	III_16_0018	Dammerkirch (Dannemarie), Dammerkirch	7.1214, 47.63024	fladdermüüs	f l a dd e r m ü ü s	fladermüs	f l a d e r m ü s	2
49	Co i 5	III_13_0002	Hohrod, Hohrod	7.12607, 48.05444	fladermüs	f l a d e r m ü s	fladdermüs	f l a dd e r m ü s	1
50	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	flädermüs	f l ä d e r m ü s	fledermüs	f l e d e r m ü s	1
51	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler	7.13172, 48.8709	fläddermüs	f l ä dd e r m ü s	fleddermüs	f l e dd e r m ü s	1
52	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	fladermüs	f l a d e r m ü s	flădermüs	f l ă d e r m ü s	1
53	Co E10	III_14_0098	Oberasbach (ASpach-Le-Haute), OberaSpach	7.13352, 47.77692	fladermüs	f l a d e r m ü s	fladrmüs	f l a d r m ü s	1
54	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	flādermǖs	f l ā d e r m ǖ s	fledermaus	f l e d e r m a u s	3
55	Co i 8	III_13_0001	Hohrodberg, Hohrodberg	7.13528, 48.06037	fladermüs	f l a d e r m ü s	flàdermüs	f l à d e r m ü s	1
56	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	fladermǖs	f l a d e r m ǖ s	flädermüs	f l ä d e r m ü s	2
57	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	fläddermus	f l ä dd e r m u s	fläddermüs	f l ä dd e r m ü s	1
58	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	fladermüs	f l a d e r m ü s	fledermaus	f l e d e r m a u s	3
59	Co Vc 1	III_17_0002	Friesen, Friesen	7.15001, 47.56535	fladermüs	f l a d e r m ü s	fladdermüs	f l a dd e r m ü s	1
60	Co E11	III_14_0099	Niederasbach (ASpach-Le-Bas), NiederaSpach	7.15065, 47.7618	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
61	Hag M 5	III_6_0008	Berg, Berg	7.1532, 48.89487	fleddermus	f l e dd e r m u s	fläddermüs	f l ä dd e r m ü s	2
62	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
63	Co T4	III_16_0009	Hagenbach, Hagenbach	7.15712, 47.65028	fladermüs	f l a d e r m ü s	fladrmus	f l a d r m u s	2
64	Hag M 6	III_6_0009	Güngweiler (Gungwiller), Gu[e]ngweiler	7.15771, 48.88171	fleddamüs	f l e dd a m ü s	flädamüs	f l ä d a m ü s	2
65	Co q 2	III_13_0100	Lautenbach (Kreis Tann), Lautenbach	7.15877, 47.9414	flädermus	f l ä d e r m u s	fladermüs	f l a d e r m ü s	2
66	Co q 3	III_13_0011	Waserburg Kreis Colmar (Waserbourg), Waserburg	7.15948, 48.00283	fladermūs	f l a d e r m ū s	fledermaus	f l e d e r m a u s	3
67	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	fladdermüs	f l a dd e r m ü s	fledermüs	f l e d e r m ü s	2
68	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	fladermus	f l a d e r m u s	fladermüs	f l a d e r m ü s	1
69	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	fladermus	f l a d e r m u s	fledermaus	f l e d e r m a u s	2
70	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	fladärmüs	f l a d ä r m ü s	fladermüs	f l a d e r m ü s	1
71	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse), Pfetterhausen	7.16635, 47.50105	fladermüs	f l a d e r m ü s	fledermaus	f l e d e r m a u s	3
72	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	fledermüs	f l e d e r m ü s	flaͤdermüs	f l a ͤ d e r m ü s	2
73	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	fladermūs	f l a d e r m ū s	fladermüs	f l a d e r m ü s	1
74	Co k 2	III_13_0015	Günsbach (Gunsbach), Günsbach	7.17323, 48.0464	fladermüs	f l a d e r m ü s	fladdermüs	f l a dd e r m ü s	1
75	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	fledermüß	f l e d e r m ü ß	fleddermüß	f l e dd e r m ü ß	1
76	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	fleddermüs	f l e dd e r m ü s	fledermüs	f l e d e r m ü s	1
77	Hag N 17	III_6_0017	Berg, Rexingen, Rexingen	7.17654, 48.90012	fledermüs	f l e d e r m ü s	fledermaus	f l e d e r m a u s	2
78	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	flādermǖs	f l ā d e r m ǖ s	flahdermüß	f l a h d e r m ü ß	4
79	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	flådermüs	f l å d e r m ü s	flådermǖs	f l å d e r m ü ̄ s	1
80	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
81	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	fläddermüs	f l ä dd e r m ü s	flädermüs	f l ä d e r m ü s	1
82	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	flådermüs	f l å d e r m ü s	fladermüs	f l a d e r m ü s	1
83	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	flädermüs	f l ä d e r m ü s	fledermüs	f l e d e r m ü s	1
84	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	fladermüs	f l a d e r m ü s	flädermüs	f l ä d e r m ü s	1
85	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	fleddermüß	f l e dd e r m ü ß	flettermüs	f l e tt e r m ü s	3
86	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	flādrmüs	f l ā d r m ü s	fladermüs	f l a d e r m ü s	2
87	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	fleddermüs	f l e dd e r m ü s	fläddermüs	f l ä dd e r m ü s	1
88	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	fladermüs	f l a d e r m ü s	fledermaus	f l e d e r m a u s	3
89	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
90	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	fläddrmüß	f l ä dd r m ü ß	fledermus	f l e d e r m u s	4
91	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
92	Co U 6	III_16_0028	KarSpach (CarSpach), KarSpach	7.21307, 47.61448	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
93	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	fläddrmüß	f l ä dd r m ü ß	fläddemüß	f l ä dd e m ü ß	1
94	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	fladermüs	f l a d e r m ü s	fladrmüs	f l a d r m ü s	1
95	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	flēdrmüs	f l ē d r m ü s	fledirmüs	f l e d i r m ü s	2
96	Hag N 12	III_6_0023	Aßweiler (Aswiller), Asweiler	7.2198, 48.88035	fleddermüs	f l e dd e r m ü s	fleddermüß	f l e dd e r m ü ß	1
97	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	fladermüs	f l a d e r m ü s	fledermüs	f l e d e r m ü s	1
98	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	flädermüß	f l ä d e r m ü ß	flädemüs	f l ä d e m ü s	2
99	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
100	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
101	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	fladermüs	f l a d e r m ü s	flādermüs	f l ā d e r m ü s	1
102	Co U 5	III_16_0027	ASpach, ASpach	7.23354, 47.6401	fladermüs	f l a d e r m ü s	fledermüs	f l e d e r m ü s	1
103	Co r 8/2, Co r 8/1	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	flādrmüs	f l ā d r m ü s	flaadrmüs	f l aa d r m ü s	2
104	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	fladrmǖs	f l a d r m ǖ s	flaadermüs	f l aa d e r m ü s	3
105	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
106	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	fläddermüß	f l ä dd e r m ü ß	fläddermüs	f l ä dd e r m ü s	1
107	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	fladermüs	f l a d e r m ü s	flaadermüß	f l aa d e r m ü ß	2
108	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	fladermǖs	f l a d e r m ǖ s	flädermus	f l ä d e r m u s	2
109	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	flādrmūs	f l ā d r m ū s	fladermuus	f l a d e r m uu s	4
110	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	fläddermüs	f l ä dd e r m ü s	fleddermüs	f l e dd e r m ü s	1
111	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	flädermüß	f l ä d e r m ü ß	flädermüs	f l ä d e r m ü s	1
112	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	flädrmüs	f l ä d r m ü s	fläddermüs	f l ä dd e r m ü s	2
113	Co y 11	III_14_0029	Isenheim (Isenheim), Isenheim	7.25365, 47.90288	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
114	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	fleddermüs	f l e dd e r m ü s	flattermüß	f l a tt e r m ü ß	4
115	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	flāadermühß	f l ā a d e r m ü h ß	fladermüs	f l a d e r m ü s	3
116	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	fladermüs	f l a d e r m ü s	flâdermüs	f l â d e r m ü s	1
117	Hag U 5	III_7_0032	Pfalzweier (-weyer), Pfalzweier	7.25813, 48.80543	fleddermüß	f l e dd e r m ü ß	fläddermüß	f l ä dd e r m ü ß	1
118	Stra z 2	III_10_0086	Natzweiler, Natzweiler	7.25895, 48.43628	fladdrmüs	f l a dd r m ü s	fladdermüs	f l a dd e r m ü s	1
119	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	flǟdamūs	f l ǟ d a m ū s	fladermus	f l a d e r m u s	4
120	Co c 1	III_12_0081	Kaysersberg, Kaysersberg	7.2617, 48.13853	fladrmüs	f l a d r m ü s	fladermüs	f l a d e r m ü s	1
121	Co Ub 6	III_17_0068	Winkel, Winkel	7.26347, 47.46074	fladdermüs	f l a dd e r m ü s	fladermus	f l a d e r m u s	2
122	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	flādermǖs	f l ā d e r m ǖ s	flade̊rmüs	f l a d e ̊ r m ü s	3
123	Hag U 3	III_6_0033	Schönburg (Schoenbourg), Schönburg	7.26823, 48.83392	fläddermüs	f l ä dd e r m ü s	fleeddermüs	f l ee d d e r m ü s	2
124	Co Ua 10	III_17_0006	Rüderbach (Ruederbach), Rüderbach	7.26824, 47.56144	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
125	Hag N 7	III_6_0035	Petersbach, Petersbach	7.26874, 48.86912	fledermüs	f l e d e r m ü s	fleddermüs	f l e dd e r m ü s	1
126	Co Ua 13	III_17_0010	Köstlach (Kœstlach), Köstlach	7.27085, 47.5062	flädermüs	f l ä d e r m ü s	flädrmüs	f l ä d r m ü s	1
127	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	fladermüs	f l a d e r m ü s	fladdrmüs	f l a dd r m ü s	1
128	Co c 6	III_12_0084	Niedermorschweiher, Niedermorschweiher	7.27596, 48.09972	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
129	Co c 4	III_12_0085	Türkheim (Turckheim), Türkheim	7.27884, 48.0862	fladermüs	f l a d e r m ü s	fladdermüs	f l a dd e r m ü s	1
130	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl	7.28007, 48.90754	fleddermüs	f l e dd e r m ü s	fleddermüß	f l e dd e r m ü ß	1
131	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	fladrmüs	f l a d r m ü s	fladermüs	f l a d e r m ü s	1
132	Hag U 2	III_7_0034	Graufthal, Grauftal	7.28092, 48.81935	fleddermüs	f l e dd e r m ü s	fleddermüß	f l e dd e r m ü ß	1
133	Stra O 5, Stra U 2	III_11_0082	klein Leberau (Lièpvre), Leberau (Lièpvre), Leberau	7.28169, 48.2709	fladrmüs	f l a d r m ü s	fladermüs	f l a d e r m ü s	1
134	Co y 10	III_14_0030	Rädersheim (Raedersheim), Rädersheim	7.28212, 47.88747	flādermüs	f l ā d e r m ü s	fladermus	f l a d e r m u s	2
135	Co k 13	III_13_0017	Vöklinshofen (Voegtlinshoffen), Vöklinshofen	7.28224, 48.01954	flädermǖs	f l ä d e r m ǖ s	fladermüs	f l a d e r m ü s	2
136	Co c 12	III_12_0082	Ammerschweier, Ammerschweier	7.28484, 48.12465	flādermüs	f l ā d e r m ü s	fladrmüs	f l a d r m ü s	2
137	Co c 5	III_12_0083	Katzenthal, Katzental	7.28497, 48.10796	flädermǖs	f l ä d e r m ǖ s	fladermus	f l a d e r m u s	2
138	Stra G 7	III_11_0001	Basenberg (Basemberg), Basenberg	7.28546, 48.33566	fladermüüs	f l a d e r m üü s	flaadrmüüs	f l aa d r m ü ü s	2
139	Co c 7	III_12_0080	Kientzheim, Kientzheim	7.28695, 48.13649	flādermǖs	f l ā d e r m ǖ s	flādermǖs	f l ā d e r m ü ̄ s	2
140	Co U 2	III_16_0023	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim	7.28747, 47.65547	flādermǖs	f l ā d e r m ǖ s	fledermus	f l e d e r m u s	2
141	Hag N 2	III_6_0021	Hinsburg (Hinsbourg), Hinsburg	7.28852, 48.90706	flādermüs	f l ā d e r m ü s	fleddermüß	f l e dd e r m ü ß	3
142	Stra G 4	III_11_0008	St. Martin (Saint-Martin), St. Martin	7.28942, 48.35047	fladdermüs	f l a dd e r m ü s	fladermüs	f l a d e r m ü s	1
143	Co r 10/2, Co r 10/1	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	fladrmüs	f l a d r m ü s	fladermus	f l a d e r m u s	2
144	Co y 12	III_14_0032	Merxheim, Merxheim	7.29205, 47.91022	fladermüs	f l a d e r m ü s	fladermus	f l a d e r m u s	1
145	Co r 5	III_13_0112	Gundolsheim, Gundolsheim	7.2942, 47.92837	flādrmüs	f l ā d r m ü s	flädermüüs	f l ä d e r m üü s	3
146	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
147	Hag U 1	III_7_0033	Etschburg (Eschbourg), Eschburg	7.29591, 48.81267	fleddermüß	f l e dd e r m ü ß	fledermüs	f l e d e r m ü s	2
148	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche), Mühlbach	7.29709, 48.51659	fladdrmüs	f l a dd r m ü s	fladdermüs	f l a dd e r m ü s	1
149	Co k 6	III_13_0023	Hattstatt, Hattstatt	7.30016, 48.0108	flādermus	f l ā d e r m u s	fladermus	f l a d e r m u s	1
150	Co k 12	III_13_0022	Obermorschweier, Obermorschweier	7.30037, 48.01773	fladermǖs	f l a d e r m ǖ s	fladermus	f l a d e r m u s	1
151	Co Ua 4	III_17_0007	Grenzingen, Grenzingen	7.30068, 47.56354	fladermüs	f l a d e r m ü s	fledermaus	f l e d e r m a u s	3
152	Stra O 4	III_11_0086	Wanzel (La Vancelle), Wanzel	7.30201, 48.28406	fladermüs	f l a d e r m ü s	flädermuus	f l ä d e r m uu s	3
153	Stra G 6	III_11_0007, III_11_0005	Weiler (Villé), Weiler, Weiler, ortsteil Erlenbach	7.30273, 48.34253	flādrmǖs	f l ā d r m ǖ s	fladermüs	f l a d e r m ü s	3
154	Co c 9	III_12_0079	Sigolsheim, Sigolsheim	7.3035, 48.13267	fladermǖs	f l a d e r m ǖ s	fladermüs	f l a d e r m ü s	1
155	Stra V 2, Stra V 3	III_12_0003	Glashütte, Tannenkirch (Thannenkirch), Tannenkirch	7.30397, 48.22949	fladrmus	f l a d r m u s	fladermüs	f l a d e r m ü s	2
156	Co y 9	III_14_0031	Ungersheim, Ungersheim	7.30418, 47.87789	flādermǖs	f l ā d e r m ǖ s	fladermüs	f l a d e r m ü s	2
157	Co k 4	III_13_0019	Wettolsheim, Wettolsheim	7.30629, 48.06133	fladermües	f l a d e r m ü e s	fladermüs	f l a d e r m ü s	1
158	Co Ub 5	III_17_0066	Lüxdorf (Ligsdorf), Lüxdorf	7.3091, 47.47235	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
159	Co N7	III_15_0024	Flachslanden (Flaxlanden), Flachslanden	7.30924, 47.69692	flādermüs	f l ā d e r m ü s	fladermüs	f l a d e r m ü s	1
160	Stra d 2	III_8_0026	Reinhardsmünster, Reinhardsmünster	7.31728, 48.67755	flattermüs	f l a tt e r m ü s	fladermüs	f l a d e r m ü s	2
161	Stra V 5	III_12_0007	Zellenberg, Zellenberg	7.31874, 48.17063	fladdermuus	f l a dd e r m u u s	fladdermüß	f l a dd e r m ü ß	3
162	Co Ua 3	III_16_0035	Weiler (Kreis Altkirch), Weiler	7.31925, 47.5857	fladrmüs	f l a d r m ü s	fladermüs	f l a d e r m ü s	1
163	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre), Lützelstein	7.32076, 48.85864	fleddermüs	f l e dd e r m ü s	fläddermüs	f l ä dd e r m ü s	1
164	Co c 13	III_12_0077, III_12_0076	Mittelweier, Mittelweier	7.32094, 48.14982	flaadrmüs	f l aa d r m ü s	fladrmüs	f l a d r m ü s	1
