	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
73	TÜB b2/2, TÜB b2/1	na	Lichtent(h)al	8.2614, 48.74458	beerdichung, beerdigung	na	999	beerdichung, beerdigung	na	999	Beerdigung	na	999
74	TUTT M12	III_15_0117	Aichen, Aichen	8.26226, 47.67494	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
75	TUTT T9	na	Tiengen	8.28181, 47.63443	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
76	TUTT T14	III_16_0154	Kadelburg, Kadelburg	8.29552, 47.60851	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
77	TUTT T16	III_16_0166	Rheinheim, Rheinheim	8.30495, 47.58771	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
78	KST T3	na	(Bad) Rotenfels (Ortsteil von Gaggenau)	8.30895, 48.81087	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
79	KST M6	na	Oberweier	8.31051, 48.84847	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
80	TUTT T15	na	Dangstetten	8.31944, 47.59581	bēerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
81	TUTT F2	na	Bonndorf	8.34216, 47.8198	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
82	TUTT U4	na	Horheim	8.34737, 47.64854	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
83	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
84	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
85	TUTT U5	na	Wutöschingen	8.36613, 47.65918	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
86	KST F13	III_22_0002	Bruchhausen bei Ettlingen, Bruchhausen	8.371, 48.92716	beärdigung	beerdigung	1	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
87	KST F1	na	Karlsruhe-Beiertheim	8.37277, 48.9907	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
88	TUTT Ua1	III_38_0083	Lienheim, Lienheim	8.37469, 47.5721	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
89	TUTT N6	III_37_0006	Obereggingen, Obereggingen	8.38631, 47.70175	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
90	KST y 6	na	Karlsruhe	8.40919, 49.01038	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
91	KST r2	III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
92	TUTT U1	III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	beerdigung	běērdigung	2	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
93	TUTT U11	III_38_0015	Bergöschingen, Bergöschingen	8.42093, 47.59537	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
94	TUTT F7	na	Schwaningen	8.42524, 47.77843	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
95	TUTT N2	na	Eberfingen	8.42708, 47.72036	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
96	TUTT U10	III_38_0005	Stetten (bei Waldshut), Stetten	8.4393, 47.59011	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
97	TUTT Ua2	na	Hohentengen	8.43962, 47.57174	beärdigung	na	999	beerdigung	na	999	Beerdigung	na	999
98	TUTT U7	III_38_0014	Riedern am Sand (im SprachGIS: Unter Riedern), Riedern am Sand	8.4462, 47.6245	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
99	Ma f1/2	na	Mannheim-Sandhofen	8.44789, 49.5433	beerdichung	na	999	beerdichung	na	999	Beerdigung	na	999
100	KST F4	na	Wolfartsweier	8.45219, 48.97443	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
101	Ma h1/1	na	Siedlung Schönau (Mannheim)	8.47602, 49.54338	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
102	Ma f2	na	Mannheim-Waldhof (Luzenberg)	8.47981, 49.52527	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
103	TUTT U9	na	Dettighofen	8.48357, 47.62374	beärdigung	na	999	beerdigung	na	999	Beerdigung	na	999
104	KST r6	III_20_0010	Graben, Graben	8.48928, 49.16535	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
105	TUTT c4	na	Fischbach	8.49142, 48.15251	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
106	KST y 4	na	Grötzingen	8.49556, 49.00711	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
107	MH za1	na	Mannheim-Gartenstadt	8.50016, 49.5305	beerdischung	na	999	beerdischung	na	999	Beerdigung	na	999
108	TUTT V4,5	na	Baltersweil	8.51054, 47.63723	beärdigung	na	999	beerdigung	na	999	Beerdigung	na	999
109	TUTT z8	na	Blumberg	8.53265, 47.83981	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
110	TUTT G2/1	na	Epfenhofen	8.55432, 47.81867	beärdigung	na	999	beerdigung	na	999	Beerdigung	na	999
111	KST G3	na	Singen bei Pforzheim	8.56804, 48.95764	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
112	MH Q2	na	Schwetzingen	8.57064, 49.38567	beerdischung	na	999	beerdischung	na	999	Beerdigung	na	999
113	MH H7	na	Mannheim-Friedrichsfeld	8.57534, 49.44026	beärdischung	na	999	beerdischung	na	999	Beerdigung	na	999
114	MH H8	na	Edingen	8.61196, 49.44847	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
115	KST l7	na	Weiher	8.62179, 49.17863	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
116	KST s10	na	Heidelsheim	8.64542, 49.10114	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
117	KST z3	na	Dürrenbüchig	8.64747, 49.0227	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
118	TUTT s4	na	Geisingen	8.65129, 47.93283	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
119	MH z1	na	Sulzbach	8.661, 49.57763	beerdichung	na	999	beerdichung	na	999	Beerdigung	na	999
120	MH R2	na	Heidelberg-Kirchheim	8.66773, 49.37837	beerdischung	na	999	beerdischung	na	999	Beerdigung	na	999
121	MH J2	na	Dossenheim	8.66806, 49.44988	beerdischung	na	999	beerdischung	na	999	Beerdigung	na	999
