	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co E6	na	Leimbach	7.09999, 47.79305	gräbnis	na	999	gräbnis	na	999	Gräbnis	na	999
1	Co M8	na	Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461, 47.6894	grābnis	na	999	grabnis	na	999	Gräbnis	na	999
