	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1118	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	umbeise	umbeis	1	umbeise	umbeise	0	Ameise	Ameise	0
1119	KST L9	III_6_0091	Leutenheim, Leutenheim	8.02175, 48.843	ämäs	ämäs	0	emese	emese	0	Ameise	Ameise	0
1120	TUTT Sa3	III_17_0058	Murg, Murg	8.02352, 47.55376	ameise	ameise	0	ameise	ameise	0	Ameise	Ameise	0
1121	TÜB p15	III_10_0071	Erlach, Erlach	8.02495, 48.56914	omeis	ameise	2	ameise	ameise	0	Ameise	Ameise	0
1122	TÜB S1, TÜB S2	III_12_0058, III_12_0060	Biederbach, Ober- und Unterbiederbach, Oberbiederbach, Unterbiederbach	8.02694, 48.2183	umbaise, umbeise	umbeis, umbeiß	1	umbeise	umbeise	0	Ameise	Ameise	0
1123	TÜB D6	III_11_0072	Biberach, Biberach	8.0278, 48.33891	umbaise	umbeis	2	umbeise	umbeise	0	Ameise	Ameise	0
1124	KST D12	na	Kaidenburg (Kaidenbourg)	8.03018, 48.94495	āmeise	na	999	ameise	na	999	Ameise	na	999
1125	KST D13	na	Kröttweiler (Croettwiller)	8.03043, 48.93123	emase	na	999	emase	na	999	Ameise	na	999
1126	TÜB D10	III_11_0066, III_11_0067	Schwaibach, Schwaibach	8.03268, 48.39239	umbeis	omeise, umbeise	1	umbeise	ameise, umbeise	0	Ameise	Ameise	0
1127	Stra S 5	III_11_0126	Schönberg, Schönberg	8.0327, 48.36461	ummeis	umbeiß, uomeise	2	umeise	umeise, umbeise	0	Ameise	Ameise	0
1128	TÜB h7	III_9_0098	Önsbach, Oensbach	8.03279, 48.60579	ōmaise	omeise	2	ameise	ameise	0	Ameise	Ameise	0
1129	TÜB S3	III_12_0059	Katzenmoos, Katzenmoos	8.03332, 48.167	umbeise	umbeise	0	umbeise	umbeise	0	Ameise	Ameise	0
1130	TUTT h1	na	St. Peter-Sägendobel	8.03377, 48.03722	omeise	na	999	ameise	na	999	Ameise	na	999
1131	TUTT h2	na	St. Peter	8.03492, 48.01587	ohrmeise	na	999	ameise	na	999	Ameise	na	999
1132	TÜB p14	III_10_0070	Stadelhofen, Stadelhofen	8.03555, 48.55945	åmeise	åmeis	1	ameise	ameise	0	Ameise	Ameise	0
1133	TUTT D2/2	na	Bernau	8.03629, 47.80171	ameise	na	999	ameise	na	999	Ameise	na	999
1134	KST L10	III_6_0092, III_6_0093	Forstfeld, Forstfeld	8.03702, 48.859	ämäs	ämäs, amäs	0	emese	amese, emese	0	Ameise	Ameise	0
1135	KST S4	III_7_0109	Röschwoog (Roeschwoog), Röschwoog	8.04001, 48.83085	amäs	ämäse	2	amese	amese	0	Ameise	Ameise	0
1136	KST L2	III_6_0087	Niederrödern/Elsass, Niederrödern	8.04105, 48.90576	ameisă	ameise, ämeise	1	ameise	ameise, emeise	0	Ameise	Ameise	0
1137	KST D10	III_5_0125	Siegen (Weissenburg), Siegen	8.04269, 48.9581	umās	umas	1	umase	umase	0	Ameise	Ameise	0
1138	TUTT a1	III_12_0144	Oberwinden, Oberwinden	8.04318, 48.15444	umbeiße	umbeitse	2	umbeise	umbeitse	1	Ameise	Ameise	0
1139	TÜB p10	III_10_0077	Bottenau/Oberkirch, Bottenau	8.04409, 48.5298	åmeise	ameise	1	ameise	ameise	0	Ameise	Ameise	0
1140	TÜB a3	III_7_0119	Schwarzach (bei Bühl), Schwarzach	8.04423, 48.74717	ohmeis	ohmeise	1	ameise	ameise	0	Ameise	Ameise	0
1141	TUTT p2	III_13_0154	Wagensteig, Wagensteig	8.04607, 47.98466	ohmais	ameise	4	ameise	ameise	0	Ameise	Ameise	0
1142	TUTT a4	III_12_0147, III_12_0148, III_12_0149	Simonswald, Untersimonswald	8.04838, 48.10278	uͦmmeise	umbeise, umeise, omeise	2	umeise	umeise, ameise, umbeise	0	Ameise	Ameise	0
1143	TÜB h2	III_9_0088, III_9_0087	Großweier, Grossweier	8.0487, 48.65502	omäis	ameise	3	ameise	ameise	0	Ameise	Ameise	0
1144	KST S8	III_7_0117, III_7_0115, III_7_0116	Stollhofen, Stollhofen	8.04874, 48.76575	o͜nmais	ameise, ameis	4	ameise	ameise	0	Ameise	Ameise	0
1145	TÜB p1	III_10_0072	Ulm Kr. Offenburg, Ulm	8.05069, 48.57993	åmeiss	ameise	2	ameise	ameise	0	Ameise	Ameise	0
1146	TÜB h6	na	Fautenbach	8.05129, 48.62351	ōmeise	na	999	ameise	na	999	Ameise	na	999
1147	TÜB w5	III_10_0140	Haigerach, Haigerach	8.05467, 48.42157	oͦmbeiss	umbeise	3	ameise	umbeise	2	Ameise	Ameise	0
1148	KST S7	III_7_0114	Söllingen, Söllingen	8.05486, 48.78147	omeis	eimeise	3	ameise	eimeise	2	Ameise	Ameise	0
1149	TÜB p2	III_10_0073	Haslach, Haslach	8.05661, 48.56552	omeise	ameis	2	ameise	ameise	0	Ameise	Ameise	0
1150	KST L8	III_6_0094	Roppenheim, Roppenheim	8.05791, 48.8465	ämäse	ämäs	1	emese	emese	0	Ameise	Ameise	0
1151	KST S6	III_7_0110	Ludwigsfeste (bei Roeschwoog) (Fort-Louis), Fort-Louis, Ludwigsfeste	8.05803, 48.80321	omas	omas	0	amase	amase	0	Ameise	Ameise	0
1152	TÜB a14	III_8_0104	Unzhurst, Unzhurst	8.05808, 48.68815	åmeise	ämeis	2	ameise	emeise	1	Ameise	Ameise	0
1153	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	umbeise	umbeise	0	umbeise	umbeise	0	Ameise	Ameise	0
1154	TÜB a4	III_8_0103	Hildmannsfeld, Hildmannsfeld	8.05893, 48.73423	omeise	ohmeise	1	ameise	ameise	0	Ameise	Ameise	0
1155	TÜB L2	III_11_0133	Unterentersbach, Unterentersbach	8.05965, 48.32962	umbeiße	umbeiße	0	umbeise	umbeise	0	Ameise	Ameise	0
1156	TÜB D5	na	Zell am Harmersbach/Neuhausen	8.06267, 48.3591	umbeiße	na	999	umbeise	na	999	Ameise	na	999
1157	TÜB h5	III_9_0091, III_9_0090	Achern, Achern	8.06363, 48.62871	ámais	ameise, omais	1	ameise	ameise	0	Ameise	Ameise	0
1158	TÜB p3	na	Tiergarten	8.06377, 48.55715	omais	na	999	ameise	na	999	Ameise	na	999
1159	TÜB w7	III_10_0136	Hesselbach, Hesselbach	8.06498, 48.49863	omaise	ameise	2	ameise	ameise	0	Ameise	Ameise	0
1160	TÜB h9	na	Mösbach	8.06514, 48.5964	åmaise	na	999	ameise	na	999	Ameise	na	999
1161	TÜB a5	na	Moos	8.06679, 48.71918	amais	na	999	ameise	na	999	Ameise	na	999
1162	KST D14	III_5_0113	Eberbach-Selz, Eberbach-Selz	8.06718, 48.92481	omās	omeise	3	amase	ameise	2	Ameise	Ameise	0
1163	KST L11	III_6_0096	Kesseldorf (Weissenburg), Kesseldorf	8.06748, 48.87606	umäs	umås	1	umese	umase	1	Ameise	Ameise	0
1164	KST D9	III_5_0124	Oberlauterbach, Oberlauterbach	8.07041, 48.94851	aͤmens	amense	2	ementse	amentse	1	Ameise	Ameise	0
1165	TUTT D1	III_14_0170	Menzenschwand, Merzenschwand	8.07059, 47.81749	omeise	omeise	0	ameise	ameise	0	Ameise	Ameise	0
1166	TÜB L9	III_11_0143	Hofstetten, Hofstetten	8.0713, 48.26094	umbeisè	umbeiße	2	umbeise	umbeise	0	Ameise	Ameise	0
1167	TÜB S4	III_12_0056, III_12_0057, III_12_0055	Elzach, Elzach	8.07142, 48.17331	umbaise	omeise, umbeise	1	umbeise	ameise, umbeise	0	Ameise	Ameise	0
1168	TÜB L6	III_11_0136	Bollenbach, Bollenbach	8.07369, 48.29315	umbaise	umbeise	1	umbeise	umbeise	0	Ameise	Ameise	0
1169	TUTT p6	III_13_0156	Breitnau, Breitnau	8.07603, 47.94014	ameise	ameise	0	ameise	ameise	0	Ameise	Ameise	0
1170	TÜB p9	na	Oberkirch	8.07823, 48.5312	omeise	na	999	ameise	na	999	Ameise	na	999
1171	TÜB h10	III_9_0099	Oberachern, Oberachern	8.08066, 48.6193	omais	omeis	1	ameise	ameise	0	Ameise	Ameise	0
1172	TÜB D1/1, TÜB D1/2	III_11_0069, III_11_0068	Nordrach, Nordrach	8.08082, 48.39898	ambaise, ombeis	umbeise	2	ambeise	umbeise	1	Ameise	Ameise	0
1173	KST L12	III_6_0095	Beinheim (Weissenburg), Beinheim	8.08253, 48.86153	ämees	ämäs	2	emese	emese	0	Ameise	Ameise	0
1174	KST S5	III_7_0111	Neuhäusel (Neuhaeusel), Neuhäusel	8.08594, 48.82427	ämǟs	ameis	3	emese	ameise	2	Ameise	Ameise	0
1175	TÜB h3	III_9_0089	Sasbachried, Sasbachried	8.08648, 48.65688	omeise	ameise	1	ameise	ameise	0	Ameise	Ameise	0
1176	TÜB a6	na	Oberbruch	8.08775, 48.72893	emeise	na	999	emeise	na	999	Ameise	na	999
1177	TÜB w2	III_10_0066, III_10_0067	Ödsbach, Oedsbach	8.08784, 48.49713	oͣmais	omaise, omeis	2	ameise	ameise	0	Ameise	Ameise	0
1178	TÜB p4	III_10_0074	Ringelbach, Ringelbach	8.08834, 48.55764	omais	omeise	2	ameise	ameise	0	Ameise	Ameise	0
1179	TÜB D4/2, TÜB D4/1	III_11_0075, III_11_0073, III_11_0074	Unterharmersbach, Unterharmersbach, Zell am Harmersbach	8.08843, 48.35461	umbais, ombeis	umbeis, umbeiße, umbaiße	1	ambeise, umbeise	umbeise	0	Ameise	Ameise	0
1180	TUTT Sa7	na	Laufenburg (Baden)	8.0908, 47.58055	amoise	na	999	ameise	na	999	Ameise	na	999
1181	TÜB L3	III_11_0134	Oberentersbach, Oberentersbach	8.09119, 48.32718	umbeiße	ombeiße	1	umbeise	ambeise	1	Ameise	Ameise	0
1182	TÜB h4	III_9_0092	Sasbach , Sasbach	8.09181, 48.63896	åmeis	omeis	1	ameise	ameise	0	Ameise	Ameise	0
1183	TUTT h3, TUTT p1	III_13_0080, III_13_0079, III_13_0078, III_13_0081	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	ōmeis, omeise	omeis, ameise	1	ameise	ameise	0	Ameise	Ameise	0
1184	TUTT a6	III_12_0145	Yach, Yach	8.0932, 48.15752	umbeise	umbeise	0	umbeise	umbeise	0	Ameise	Ameise	0
1185	TUTT h7	III_13_0075	Obersimonswald, Obersimonswald	8.09331, 48.0797	umeise, omeise	omeise	0	umeise, ameise	ameise	0	Ameise	Ameise	0
1186	TUTT w3	III_14_0072	Bärental, Bärental	8.0952, 47.86975	ameise	ameise	0	ameise	ameise	0	Ameise	Ameise	0
1187	KST S10	III_7_0120	Leiberstung, Lieberstung	8.09585, 48.75131	ǟmeis	ämeis	1	emeise	ameise	1	Ameise	Ameise	0
1188	TÜB a7	III_8_0105	Balzhofen, Balzhofen	8.09765, 48.71247	ameis	ämeise	2	ameise	ameise	0	Ameise	Ameise	0
1189	KST L3	III_6_0088	Schaffhausen (Schaffhouse-près-Selz), Schaffhausen	8.10006, 48.9087	u̠mase	umeise	3	umase	umeise	2	Ameise	Ameise	0
1190	KST D8	III_5_0114	Winzenbach (Winthenbach), Winzenbach	8.1038, 48.9341	umāse	umase	1	umase	umase	0	Ameise	Ameise	0
1191	KST L4	III_6_0089	Selz (Seltz), Selz	8.10383, 48.89457	āmeise	ameis	2	ameise	ameise	0	Ameise	Ameise	0
1192	TÜB p5	na	Waldulm	8.10478, 48.58093	omaise	na	999	ameise	na	999	Ameise	na	999
1193	TÜB h11	III_9_0100	Obersasbach, Obersasbach	8.10713, 48.63223	omeis	ameise	2	ameise	ameise	0	Ameise	Ameise	0
1194	TÜB L8	na	Mühlenbach	8.10795, 48.25629	umbeise	na	999	umbeise	na	999	Ameise	na	999
1195	TÜB a12	na	Oberweier	8.10851, 48.70178	åmeis, ämeise	na	999	ameise, emeise	na	999	Ameise	na	999
1196	KST S14	III_7_0113	Hügelsheim, Hügelsheim	8.10904, 48.79654	omese	oomees	3	amese	amese	0	Ameise	Ameise	0
1197	TUTT w6	III_14_0074	Altglashütten, Altglashütten	8.11016, 47.85701	ameise	ameise	0	ameise	ameise	0	Ameise	Ameise	0
1198	TÜB L4	III_11_0137	Fischerbach, Fischerbach	8.11097, 48.28707	umais	omais	1	umeise	ameise	1	Ameise	Ameise	0
1199	TÜB p8	III_10_0076	Lautenbach, Lautenbach	8.11439, 48.52093	omais	omais	0	ameise	ameise	0	Ameise	Ameise	0
1200	TÜB a8	III_8_0106	Vimbuch, Vimbuch	8.11501, 48.71676	onmeis	ameis	2	ameise	ameise	0	Ameise	Ameise	0
1201	TUTT h5	III_13_0077	Wildgutach, Wildgutach	8.11606, 48.0323	ameis	ameis	0	ameise	ameise	0	Ameise	Ameise	0
1202	TÜB h15	III_9_0102, III_9_0101	Kappelrodeck, Kappelrodeck	8.11791, 48.59087	omeis	ameise	2	ameise	ameise	0	Ameise	Ameise	0
1203	TÜB S5, TÜB S6	III_12_0061, III_12_0064, III_12_0062, III_12_0063	Oberprechtal, Unterprechtal, Oberprechtal, Unterprechtal	8.12114, 48.20548	umbeis, umbeiße	umbaise, umbeiße, ămeise, umbeise	0	umbeise	ameise, umbeise	0	Ameise	Ameise	0
1204	TÜB h14	na	Sasbachwalden	8.12201, 48.62035	ameise	na	999	ameise	na	999	Ameise	na	999
