	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
48	TUTT L17	III_15_0101	Fröhnd, Fröhnd	8.07717, 47.70011	bohramsel	bohramsel	0	baramsel	baramsel	0	Bärams(e)le	Bärams(e)le	0
49	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	bāråmsele	bäramselen	3	baramsle	bäramslen	2	Bärams(e)le	Bärams(e)le	0
50	TUTT S18	III_16_0140	Hochsal, Hochsal	8.08003, 47.5887	bäramsele	bäramsel	1	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
51	TUTT Sa7	III_17_0061	Laufenburg (Baden), Laufenburg	8.0908, 47.58055	bäramsele	be̠ramsle	3	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
52	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Wilfingen, Hierbach	8.09123, 47.686	bäromsle	boramsle, boramsla	2	bäramsle	baramsla, baramsle	1	Bärams(e)le	Bärams(e)le	0
53	TUTT S21	III_16_0141	Schachen, Schachen	8.09406, 47.60368	bäramsalä	bäramseln	2	bäramsle	bäramslen	1	Bärams(e)le	Bärams(e)le	0
54	TUTT Sa8, TUTT S5	na	Luttingen, Luttingen und Grunholz	8.09878, 47.57252	bäramsele, bäramslälä	na	999	bäramsle	na	999	Bärams(e)le	na	999
55	TUTT L2	III_15_0110	Wittenschwand, Wittenschwand	8.10083, 47.72846	beeromsel	bäramsel	3	bäramsel	bäramsel	0	Bärams(e)le	Bärams(e)le	0
56	TUTT L10	III_15_0100	Wolpadingen, Wolpadingen	8.10774, 47.69861	bärmosle	beromsle	3	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
57	TUTT S17	na	Albert	8.11012, 47.58535	beramsele	na	999	bäramsle	na	999	Bärams(e)le	na	999
58	TUTT S15	III_16_0142	Buch über Waldshut, Buch	8.11336, 47.61399	peramsele	beromsle	3	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
59	TUTT L1	III_15_0111, III_15_0112	Urberg, Urberg	8.12409, 47.73478	bärommslä	bäramsle, bäromslä	1	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
60	TUTT L16	III_15_0103	Schlageten, Schlageten	8.12512, 47.71178	beeramsel	bäramsle	4	bäramsel	bäramsle	2	Bärams(e)le	Bärams(e)le	0
