Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Sengern	7.12209	47.94246	0	-0.9000003500175333	0.1725772053531867
Osenbach	7.21903	47.98623	2	0.3426621297614917	-0.10803311143859455
Westhalten	7.2595	47.95742	4	1.5853246095405167	-0.3610155317918152
Winzfelden (Wintzfelden)	7.19806	47.97442	0	-0.9000003500175333	0.2662049615518222
Gundolsheim	7.2942	47.92837	3	0.9639933696510041	-0.14178544952920502
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	4	1.5853246095405167	-0.39618207235799513
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	3	0.9639933696510041	-0.18063092569118017
Orschweier (Orschwihr)	7.23248	47.9323	0	-0.9000003500175333	0.15073228507167843
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	2	0.3426621297614917	-0.0801265502936848
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	1	-0.2786691101280208	0.015219025167384822
Pfaffenheim, Pfaffenheim	7.2903	47.98827	1	-0.2786691101280208	0.04028207847938905
Desenheim	7.48828	47.97561	0	-0.9000003500175333	0.18033057423609164
Bilzheim (Biltzheim)	7.38657	47.95675	3	0.9639933696510041	-0.18168648471878063
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	0	-0.9000003500175333	0.1123589516993923
Niederenzen	7.38146	47.94864	2	0.3426621297614917	-0.04648729203088483
Niederhergheim	7.39795	47.9862	0	-0.9000003500175333	0.19762598929171
Rüstenhart (Rustenhart)	7.46359	47.94159	2	0.3426621297614917	-0.09766034225693358
Oberhergheim, Oberhergheim	7.39442	47.96547	1	-0.2786691101280208	0.05760431118155082
Heiteren	7.53776	47.96942	0	-0.9000003500175333	0.19609260022263625
Geiswaser	7.60042	47.97883	2	0.3426621297614917	-0.0257026592037444
Biengen, Biengen	7.68958	47.93875	1	-0.2786691101280208	0.0068873108968596445
Wittnau	7.814	47.94661	1	-0.2786691101280208	-0.017943541069873267
Kirchhofen	7.74356	47.91979	1	-0.2786691101280208	-0.019823858101723654
Norsingen	7.72683	47.93837	0	-0.9000003500175333	0.008051303643664461
Wolfenweiler	7.76194	47.96231	2	0.3426621297614917	-0.011367309641069875
Ebringen	7.77981	47.95761	2	0.3426621297614917	8.203113116286333e-06
Merzhausen	7.82532	47.96635	0	-0.9000003500175333	-0.09755110219180568
St. Georgen 	7.8056	47.97934	2	0.3426621297614917	0.013628021577700883
Haslach	7.82166	47.9895	1	-0.2786691101280208	-0.016500806747663365
Tiengen, Tiengen	7.71599	47.98216	0	-0.9000003500175333	-0.0752356074001397
Opfingen	7.71585	48.00052	1	-0.2786691101280208	-0.005159589435188691
Munzingen	7.69883	47.96873	3	0.9639933696510041	0.032283344668026244
Mengen	7.71392	47.95851	2	0.3426621297614917	0.011943110381077733
Niederrimsingen	7.67114	47.98702	0	-0.9000003500175333	-0.09895344518489023
Sölden	7.80967	47.93307	3	0.9639933696510041	0.03487733600599126
Schlatt	7.67473	47.92531	2	0.3426621297614917	-0.007901824150269627
Wittental	7.94267	48.00437	1	-0.2786691101280208	0.01919997729452915
Stegen	7.96093	47.98418	0	-0.9000003500175333	-0.020875845979068764
Oberried	7.94506	47.93146	2	0.3426621297614917	0.018471867729782872
Horben	7.85911	47.93223	1	-0.2786691101280208	-0.032889304811351376
Kappel	7.90831	47.96423	1	-0.2786691101280208	-0.0013400918266791863
Oderen	6.97525	47.91008	3	0.9639933696510041	-0.022743791114569357
Fellerlingen (Fellering)	6.98613	47.89621	1	-0.2786691101280208	-0.004297365353039199
Hüseren-Weserling (Huseren-Weserling)	6.98836	47.88519	4	1.5853246095405167	-0.05423474196762868
Mollau 	6.97488	47.87245	1	-0.2786691101280208	0.0028170604435214445
Urbis, St. Amarintal (Urbès)	6.95521	47.88255	1	-0.2786691101280208	-0.009003981111981411
RanSpach	7.01113	47.88081	1	-0.2786691101280208	0.00011886588208976605
Mitzach	7.00519	47.87122	1	-0.2786691101280208	-0.004477839508471442
MalmerSpach	7.03487	47.86486	2	0.3426621297614917	-0.0076960402258842275
St. Amarin	7.03186	47.87365	2	0.3426621297614917	-0.051210864438750524
Moosch	7.04865	47.86081	3	0.9639933696510041	-0.08446199158566287
Goldbach-Altenbach	7.10326	47.87359	3	0.9639933696510041	-0.2375235046643649
Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	1	-0.2786691101280208	0.09644285784193074
Geishausen	7.05832	47.88017	0	-0.9000003500175333	0.09441040053225501
Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	0	-0.9000003500175333	0.2670130430218795
Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	1	-0.2786691101280208	0.07597508203331173
Wünheim	7.20969	47.87406	0	-0.9000003500175333	0.27067179649353446
Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	0	-0.9000003500175333	0.23253946720748261
Berrweiler (Berrwiller)	7.21533	47.8484	0	-0.9000003500175333	0.3761657135519821
Pulversheim	7.30181	47.83432	0	-0.9000003500175333	0.11110699264457355
Bollweiler (Bollwiller)	7.25961	47.86006	0	-0.9000003500175333	0.057176667174811416
Ungersheim	7.30418	47.87789	2	0.3426621297614917	-0.004490542559958848
Rädersheim (Raedersheim)	7.28212	47.88747	2	0.3426621297614917	-0.027241567415200067
Isenheim (Isenheim)	7.25365	47.90288	1	-0.2786691101280208	0.025817853302842517
Merxheim	7.29205	47.91022	1	-0.2786691101280208	-0.005325965853069722
Feldkirch	7.27197	47.86504	0	-0.9000003500175333	0.07608571293283728
Ensisheim	7.35432	47.86522	2	0.3426621297614917	0.009855552339218787
Münchhausen (Munchhausen)	7.45274	47.86847	0	-0.9000003500175333	-0.036134635295916685
Roggenhausen	7.46704	47.8888	0	-0.9000003500175333	0.06403892801175425
Hirzfelden	7.4473	47.90935	1	-0.2786691101280208	0.021866711922668418
Meienheim (Meyenheim)	7.35924	47.91132	2	0.3426621297614917	-0.037774053392990635
Regisheim (Réguisheim)	7.35308	47.89742	1	-0.2786691101280208	-0.01163806974144314
Heimersdorf	7.24206	47.57224	4	1.5853246095405167	-0.1765452001193689
Bettendorf	7.27676	47.58379	0	-0.9000003500175333	0.03735829318276618
Weiler (Kreis Altkirch)	7.31925	47.5857	1	-0.2786691101280208	-5.974304168230099e-05
Grenzingen	7.30068	47.56354	3	0.9639933696510041	-0.1391723869379181
Largitzen	7.1873	47.56163	1	-0.2786691101280208	0.06305681193778956
Bisel	7.22032	47.53456	0	-0.9000003500175333	0.10406585156968726
Roppenzweiler (Roppenzwiller)	7.33206	47.54091	3	0.9639933696510041	-0.011162723418878012
Rüderbach (Ruederbach)	7.26824	47.56144	1	-0.2786691101280208	0.038046050020732455
Pfetterhausen (Pfetterhouse)	7.16635	47.50105	3	0.9639933696510041	-0.05736403034013618
Mooslargue	7.21833	47.50939	1	-0.2786691101280208	0.013097341089915443
Köstlach (Kœstlach)	7.27085	47.5062	1	-0.2786691101280208	0.003518091510623964
Niedersept (Seppois-le-Bas)	7.17622	47.53614	0	-0.9000003500175333	0.021368612008848195
Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	2	0.3426621297614917	0.01650345349204939
Mörnach (Mœrnach)	7.25681	47.50213	0	-0.9000003500175333	-0.10866281571954375
Bendorf	7.2816	47.48759	0	-0.9000003500175333	0.005331319618318467
Lüxdorf (Ligsdorf)	7.3091	47.47235	1	-0.2786691101280208	0.005697795980294959
Winkel	7.26347	47.46074	2	0.3426621297614917	-0.0005314054620589715
OberranSpach (RanSpach-le-Haut)	7.4175	47.57697	3	0.9639933696510041	0.09559850512082285
Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	2	0.3426621297614917	-0.04255434541666651
Attenschweiler (Attenschwiller)	7.46216	47.56912	1	-0.2786691101280208	0.012043162531278394
Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	3	0.9639933696510041	-0.08655717507904018
Wenzweiler (Wentzwiller)	7.48036	47.55042	1	-0.2786691101280208	0.035065918162875874
Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	0	-0.9000003500175333	0.054742863935633636
Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	1	-0.2786691101280208	0.03145977139847888
MittelmüSpach-NiedermüSpach (MueSpach)	7.3807	47.54728	0	-0.9000003500175333	-0.025607085537338068
Buchsweiler (Bouxwiller)	7.34362	47.50479	1	-0.2786691101280208	-0.010180499914932384
Dürmenach (Durmenach)	7.3374	47.5271	8	4.070649569098567	-0.43372244728502607
Werenzhausen (Werentzhouse)	7.3579	47.51688	1	-0.2786691101280208	-0.030634512988682944
Fislis	7.38288	47.50419	1	-0.2786691101280208	-0.00792528833089315
Steinsulz (Steinsoultz)	7.34276	47.55541	2	0.3426621297614917	-0.025948204064542405
Berenzweiler (Berentzwiller)	7.3832	47.5856	4	1.5853246095405167	0.08278748860913751
Sondersdorf	7.33509	47.48234	1	-0.2786691101280208	-0.014515554304413947
Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	2	0.3426621297614917	0.003376962001605381
Leimen (Leymen)	7.48218	47.4954	0	-0.9000003500175333	-0.03377190642916443
Rädersdorf (Raedersdorf)	7.3665	47.47487	1	-0.2786691101280208	-0.00786301835737951
Lutter	7.38095	47.46702	0	-0.9000003500175333	-0.024140191013201102
Biedertal (Biederthal)	7.44789	47.46978	2	0.3426621297614917	-0.04796404989555855
Kiffis	7.35848	47.4405	1	-0.2786691101280208	-0.0029853674420496808
Häsingen (Hésingue)	7.5211	47.57633	0	-0.9000003500175333	0.15902727079866885
Buschweiler (Buschwiller)	7.50989	47.55993	2	0.3426621297614917	-0.03306278746929224
Hegenheim (Hégenheim)	7.52344	47.56115	0	-0.9000003500175333	0.08655137793583295
Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	0	-0.9000003500175333	0.16327348171059053
Neuweiler (Neuwiller)	7.51526	47.52439	4	1.5853246095405167	-0.29867916757328855
Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	2	0.3426621297614917	-0.03741530816809382
Burgfelden (Bourgfelden)	7.54705	47.57853	2	0.3426621297614917	-0.0993333807238706
Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	2	0.3426621297614917	-0.07103808831546145
Walheim	7.26432	47.63975	0	-0.9000003500175333	0.09878957657039165
ASpach	7.23354	47.6401	1	-0.2786691101280208	0.04188118722614562
KarSpach (CarSpach)	7.21307	47.61448	1	-0.2786691101280208	0.05940367491755051
Altkirch, Altkirch	7.24009	47.62592	2	0.3426621297614917	-0.04876764093596493
Wittersdorf	7.27817	47.62015	0	-0.9000003500175333	0.032723770712383075
Emlingen	7.29244	47.62397	0	-0.9000003500175333	0.04042329411483878
Tagsdorf	7.30232	47.62138	0	-0.9000003500175333	0.08988131933073523
Hirzbach (Hirtzbach)	7.22017	47.59449	0	-0.9000003500175333	0.14396154583582765
Hisingen (Hirsingue)	7.25483	47.58601	3	0.9639933696510041	-0.06176485599047034
Obersteinbrunn (Steinbrunn-le-Haut)	7.3467	47.65852	1	-0.2786691101280208	0.03701411464046612
GeiSpitzen	7.42236	47.66739	2	0.3426621297614917	-0.05717328822555738
Waltenheim	7.42684	47.65714	2	0.3426621297614917	-0.06166785716375081
Uffheim	7.44285	47.65062	3	0.9639933696510041	-0.17770465884552783
Sierenz (Sierentz)	7.45597	47.6532	0	-0.9000003500175333	0.17682117517530743
Wahlbach	7.34876	47.63135	2	0.3426621297614917	-0.03955569962179375
Niedermagstatt (Magstatt-le-Bas)	7.41155	47.6393	2	0.3426621297614917	-0.021385779733839084
Stetten	7.42942	47.6261	1	-0.2786691101280208	0.0007914710605886837
Bartenheim	7.47707	47.63392	2	0.3426621297614917	-0.1032346216220391
Franken	7.35483	47.59947	2	0.3426621297614917	-0.005222240637214421
Jettingen	7.36877	47.59592	2	0.3426621297614917	0.013965712661661125
Helfrantskirch (Helfrantzkirch)	7.41694	47.6072	2	0.3426621297614917	0.036332699816914456
Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas)	7.46442	47.59288	0	-0.9000003500175333	0.17284933846839434
Kappeln (Kappelen)	7.44156	47.61975	1	-0.2786691101280208	0.04213286214381425
Kötzingen (Kœtzingue), Kötzingen (Kœtzingue)	7.394	47.65091	1	-0.2786691101280208	0.0011423433493985054
Zäsingen (Zaesingue)	7.3676	47.62375	0	-0.9000003500175333	0.024065011993297202
Istein 	7.53541	47.66186	0	-0.9000003500175333	0.3570341645267386
Efringen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen)	7.56471	47.64989	0	-0.9000003500175333	0.2780533430829235
Egringen und Fischingen	7.59628	47.66366	2	0.3426621297614917	-0.13218504419449859
Schallbach	7.62759	47.65706	2	0.3426621297614917	-0.090794698607931
Wittlingen	7.64842	47.6562	3	0.9639933696510041	-0.17784468957785018
Wollbach	7.65387	47.67054	3	0.9639933696510041	-0.1648273220907276
Binzen	7.62403	47.63133	0	-0.9000003500175333	0.15008886577579042
(Weil am Rhein und) Eimeldingen	7.59518	47.63113	2	0.3426621297614917	-0.1241989648350407
Märkt	7.58103	47.627	2	0.3426621297614917	-0.10313940643205363
Rosenau	7.53493	47.63685	2	0.3426621297614917	-0.13792502369782708
Neuweg-Bartenheim	7.52868	47.62399	1	-0.2786691101280208	0.07041741653649793
Boltzheim (Blotzheim), Boltzheim (Blotzheim), Boltzheim (Blotzheim)	7.49611	47.60128	0	-0.9000003500175333	0.1399292677786196
Neudorf (Village-Neuf)	7.57149	47.60532	0	-0.9000003500175333	0.13644417484421414
Hüningen (Huningue)	7.58374	47.5912	1	-0.2786691101280208	0.03218747451245982
Weil am Rhein	7.63299	47.59278	0	-0.9000003500175333	0.10797108167636398
Lörrach, Lörrach 	7.66409	47.61258	1	-0.2786691101280208	0.013259925015687624
Tumringen	7.65564	47.62739	1	-0.2786691101280208	0.02332052914678604
Haltingen	7.61378	47.61384	1	-0.2786691101280208	0.046385902886665456
Ötlingen	7.62133	47.62261	2	0.3426621297614917	-0.07431761945893116
Hägelberg	7.72778	47.66132	1	-0.2786691101280208	0.013330659006314204
Schopfheim (/Grenzach, aber gestrichen)	7.82315	47.64973	1	-0.2786691101280208	0.004700809974682692
Haagen	7.67898	47.63703	1	-0.2786691101280208	-0.01996826449201656
Hauingen	7.69375	47.64287	1	-0.2786691101280208	-0.014625715374938862
Brombach (/Maulburg, aber gestrichen)	7.69236	47.63395	0	-0.9000003500175333	-0.05462231531566712
Steinen	7.73911	47.64447	1	-0.2786691101280208	0.00874093071999517
Höllstein	7.74574	47.63943	5	2.2066558494300295	-0.2016078744803486
Hüsingen	7.74114	47.63121	0	-0.9000003500175333	-0.004442157726272999
Maulburg 	7.77782	47.64075	3	0.9639933696510041	-0.08640185271828887
Wiechs	7.81236	47.63655	2	0.3426621297614917	-0.003194934092128447
Nordschwaben	7.81682	47.6184	1	-0.2786691101280208	0.0024545862891947787
Adelhausen	7.76116	47.61477	1	-0.2786691101280208	0.012954546961117577
Minseln	7.79067	47.60301	0	-0.9000003500175333	0.05594751822886005
Eichsel (GID von Obereichsel)	7.75815	47.59842	2	0.3426621297614917	-0.029979448698281456
Inzlingen	7.68772	47.58811	2	0.3426621297614917	0.026159007565296766
Karzau (Karsau) 	7.79868	47.58875	0	-0.9000003500175333	-0.02240669832074403
Degerfelden	7.74584	47.5696	1	-0.2786691101280208	0.02138058061560187
Nollingen	7.7716	47.57363	2	0.3426621297614917	-0.04067699411073405
Rheinfelden-Stadt (Baden)	7.78875	47.55945	1	-0.2786691101280208	0.02365994597081056
Wyhlen	7.69103	47.54989	1	-0.2786691101280208	0.017523627951267436
Fahrnau	7.83602	47.66179	0	-0.9000003500175333	0.03260700660735998
Kürnberg	7.86873	47.6649	2	0.3426621297614917	-0.05071837163500759
Hasel	7.89786	47.65393	3	0.9639933696510041	-0.12495000126653183
Niedergebisbach	7.99251	47.65054	2	0.3426621297614917	-0.02868390133861813
Altenschwand	7.976	47.63697	4	1.5853246095405167	-0.29318012652985637
Hütten	7.94873	47.62902	1	-0.2786691101280208	0.0164254544535861
Bergalingen	7.95943	47.61266	1	-0.2786691101280208	0.012511499173018031
Willaringen	7.97281	47.60577	1	-0.2786691101280208	0.026803305504694643
Öfflingen (Öflingen)	7.91396	47.59228	2	0.3426621297614917	-0.0283999905168346
Schwörstadt	7.87989	47.59379	1	-0.2786691101280208	0.021010084345782797
Wehr	7.9045	47.62927	2	0.3426621297614917	-0.03799810106082844
Eichen	7.83816	47.6471	1	-0.2786691101280208	0.009281681274517924
Wallbach	7.91336	47.56871	1	-0.2786691101280208	0.012614937623124161
Obersäckingen	7.96171	47.57476	1	-0.2786691101280208	0.0029713207700116486
Friesen	7.15001	47.56535	1	-0.2786691101280208	0.03488312761637258
Hindlingen	7.13734	47.57341	2	0.3426621297614917	-0.07492972213947532
Fesenheim (Gutenstein), Fesenheim	7.53712	47.91578	1	-0.2786691101280208	0.01612452605165926
Blodelsheim	7.53396	47.88426	2	0.3426621297614917	-0.044683466300790196
Rumersheim (Rumersheim-le-Haute)	7.51712	47.85248	3	0.9639933696510041	-0.13368349961680343
Buggingen	7.63735	47.8479	1	-0.2786691101280208	-0.023569794718096743
Seefelden	7.63962	47.85945	0	-0.9000003500175333	-0.15174877966972317
Heitersheim	7.66768	47.87108	2	0.3426621297614917	0.04549483287014527
Eschbach (bei Heitersheim)	7.65221	47.8908	3	0.9639933696510041	0.04331976624281979
Bremgarten (Hartheim)	7.62385	47.91694	2	0.3426621297614917	0.014302069030725027
Grißheim (Grisheim) 	7.59238	47.87313	0	-0.9000003500175333	-0.10553614754380258
Zienken (Müllheim)	7.57779	47.84303	3	0.9639933696510041	0.012303261194569244
Tunsel	7.66581	47.90315	1	-0.2786691101280208	-0.027371616940398087
Wettelbrunn	7.69689	47.87134	2	0.3426621297614917	0.04528917754237452
Ballrechten-Dottingen	7.70076	47.86061	0	-0.9000003500175333	-0.12571568178596462
Laufen	7.68471	47.8434	2	0.3426621297614917	-0.0009331375618723875
Sulzburg	7.70727	47.84122	2	0.3426621297614917	0.016123041581823858
Untermünstertal-Ziegelplatz (Untermünstertal)	7.78649	47.85518	1	-0.2786691101280208	-0.012524689812101102
Untermünstertal-Rotenbuck	7.79435	47.84136	1	-0.2786691101280208	-0.016026929281659944
Staufen (bei Freiburg)	7.72962	47.88166	2	0.3426621297614917	0.042040468055530335
Grunern bei Müllheim	7.72184	47.87162	2	0.3426621297614917	0.06247147810945748
Bad Krozingen	7.70333	47.91813	2	0.3426621297614917	-0.004724612025724712
Obermünstertal-Krumlinden (Obermünstertal)	7.81186	47.87153	2	0.3426621297614917	0.011986755683999496
Wieden	7.8814	47.84169	3	0.9639933696510041	-0.07616930220830986
Todtnauberg	7.94335	47.85074	2	0.3426621297614917	-0.0072417333281810155
Sankt Wilhelm	7.94887	47.89511	0	-0.9000003500175333	-0.06561867840428807
Hofsgrund	7.89778	47.90096	3	0.9639933696510041	-0.03855296636922228
Obermünstertal-Stohren	7.87525	47.8938	3	0.9639933696510041	-0.1243370366398756
Obermünstertal-Spielweg	7.83588	47.87776	2	0.3426621297614917	0.006166704815572634
Dollern (Dolleren)	6.93211	47.80559	0	-0.9000003500175333	-0.005460158231625139
Oberbruck	6.94324	47.80838	1	-0.2786691101280208	0.006639339992692813
Rimbach-Pès-Masevaux)	6.9473	47.82212	3	0.9639933696510041	-0.032468512200855025
Kirchberg-Wegscheid	6.95965	47.79904	1	-0.2786691101280208	-0.006287656245045252
Sewen	6.90688	47.80694	1	-0.2786691101280208	-0.006508115446039888
Masmünster (Masevaux)	6.99386	47.7727	4	1.5853246095405167	-0.18230372368908945
Niederbruck	6.97173	47.78361	0	-0.9000003500175333	-0.008692349863339567
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	1	-0.2786691101280208	-0.0028799341259556624
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	0	-0.9000003500175333	0.03343768896107503
Sentheim	7.0544	47.75581	4	1.5853246095405167	-0.26137854085189144
Aue (Lauw)	7.02216	47.75778	0	-0.9000003500175333	0.05975504598267453
Leimbach	7.09999	47.79305	1	-0.2786691101280208	0.052284355522274936
Tann (Thann)	7.10335	47.81019	1	-0.2786691101280208	0.06380301645014604
Alttann (Vieux-Thann)	7.12206	47.80704	0	-0.9000003500175333	0.22325042421690452
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	2	0.3426621297614917	-0.0020661075261663004
Oberasbach (ASpach-Le-Haute)	7.13352	47.77692	1	-0.2786691101280208	0.050154549948264376
Niederasbach (ASpach-Le-Bas)	7.15065	47.7618	1	-0.2786691101280208	0.07316766513603778
Steinbach	7.15487	47.82041	0	-0.9000003500175333	0.3533053131754002
Rammersmatt	7.07084	47.78935	2	0.3426621297614917	-0.0085836477940911
Uffholz	7.17804	47.81981	0	-0.9000003500175333	0.34661274941018344
Sennheim (Cerany)	7.17837	47.80918	0	-0.9000003500175333	0.3567732201569536
Wittelsheim, Wittelsheim	7.24063	47.81047	0	-0.9000003500175333	0.2996628466882297
Staffelfelden	7.25504	47.82648	1	-0.2786691101280208	0.07604715992349419
Wattweiler (Wattwiller)	7.17766	47.83549	1	-0.2786691101280208	0.10280825026973488
Lutterbach	7.28171	47.7605	0	-0.9000003500175333	0.24913067259947397
Mülhausen, Mülhausen	7.34375	47.7517	0	-0.9000003500175333	0.10978455319486455
Rülisheim	7.35868	47.82216	2	0.3426621297614917	-0.020651561684702845
Wittenheim	7.33993	47.81085	6	2.827987089319542	-0.6133568880624659
Kingersheim	7.33579	47.79025	2	0.3426621297614917	-0.05887654538683654
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	0	-0.9000003500175333	0.12734650377507994
Sausheim	7.3698	47.78852	1	-0.2786691101280208	0.04277720126779926
Baldersheim	7.37806	47.80152	0	-0.9000003500175333	0.0753476564429552
Modenheim, Modenheim	7.35997	47.76894	0	-0.9000003500175333	0.1708838451542195
Battenheim	7.38278	47.81739	3	0.9639933696510041	-0.13811108236753858
Eichwald (Chalampé)	7.53969	47.81643	3	0.9639933696510041	-0.2327809427688316
Neuenburg (am Rhein)	7.56012	47.81393	1	-0.2786691101280208	0.021147389256777765
Hügelheim	7.6208	47.82868	1	-0.2786691101280208	-0.01485213892938812
Dattingen	7.65681	47.83383	2	0.3426621297614917	0.019506649236282234
Zunzingen	7.65195	47.82164	3	0.9639933696510041	-0.012909431639150126
Auggen	7.59221	47.78776	0	-0.9000003500175333	0.05570672487074709
Lipburg	7.65665	47.78685	2	0.3426621297614917	-0.004989593250908805
Feldberg	7.64081	47.7737	1	-0.2786691101280208	0.010142816675418453
Obereggenen, Niedereggenen	7.64434	47.75677	0	-0.9000003500175333	-0.07339906242407684
Schliengen	7.57624	47.75579	0	-0.9000003500175333	0.04772034810566398
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	1	-0.2786691101280208	0.01658830142641661
Ottmarsheim	7.50646	47.78661	1	-0.2786691101280208	0.032628825050174566
Banzenheim (Bantzenheim)	7.51396	47.82468	1	-0.2786691101280208	0.02068493806888461
Britzingen	7.67237	47.82744	2	0.3426621297614917	0.01644992607621907
Badenweiler	7.67934	47.80555	2	0.3426621297614917	0.006194530387057809
Schweighof	7.69904	47.80743	3	0.9639933696510041	0.06121654883428507
Marzell bei Kandern	7.72688	47.77116	2	0.3426621297614917	-0.0002624924025036391
Bürchau	7.82686	47.77616	1	-0.2786691101280208	0.011146221842332103
Neuenweg, Landkreis Lörrach	7.8271	47.79543	0	-0.9000003500175333	-0.010205500619283017
Malsburg, Malsburg	7.70866	47.73257	1	-0.2786691101280208	-0.04904393735847417
Todtnau	7.94634	47.82887	1	-0.2786691101280208	0.012160691136680847
Schlechtnau	7.93888	47.8175	0	-0.9000003500175333	0.056796744025575295
Geschwend	7.93964	47.80434	1	-0.2786691101280208	0.024477944622833273
Utzenfeld	7.91301	47.80054	0	-0.9000003500175333	0.15570298856148287
Aitern	7.89522	47.80317	3	0.9639933696510041	-0.12112682066796851
Böllen	7.84054	47.80226	0	-0.9000003500175333	0.02688146362705865
Schönenberg	7.88227	47.79265	2	0.3426621297614917	-0.05801269351975115
Schönau	7.89443	47.78637	0	-0.9000003500175333	0.10419673476501261
Tunau	7.92311	47.78574	2	0.3426621297614917	-0.06748122988703832
Präg	7.97232	47.77964	2	0.3426621297614917	-0.053556016967952855
Präg-Herrenschwand	7.95327	47.76746	0	-0.9000003500175333	0.08130642956472138
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	0	-0.9000003500175333	0.08906150576021012
Fröhnd	7.88397	47.7603	0	-0.9000003500175333	0.16497527652830654
Gewenheim	7.0913	47.75291	0	-0.9000003500175333	0.10891626717060704
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	2	0.3426621297614917	-0.0669953194290252
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	0	-0.9000003500175333	0.20869190401634374
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	0	-0.9000003500175333	0.29714547983094464
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	1	-0.2786691101280208	0.08843491296211571
Bretten Landkreis Altkirch	7.0716	47.69963	2	0.3426621297614917	-0.07787513506024554
St Kosman (Saint-Cosme)	7.06248	47.68339	1	-0.2786691101280208	0.04880811572936896
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	2	0.3426621297614917	-0.09099466762869023
Diefmatten Kreis Altkirch	7.11319	47.70828	1	-0.2786691101280208	0.07203014636192007
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	2	0.3426621297614917	-0.10368014232541274
Reinigen	7.2319	47.74911	0	-0.9000003500175333	0.27499056540746586
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	3	0.9639933696510041	-0.31396718494450393
Didenheim	7.30295	47.71749	0	-0.9000003500175333	0.30835614997339966
Hochstatt	7.28072	47.70069	1	-0.2786691101280208	0.1016812505488583
Zillisheim	7.29485	47.69387	1	-0.2786691101280208	0.11136364794434603
Flachslanden (Flaxlanden)	7.30924	47.69692	1	-0.2786691101280208	0.12039234495795222
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	0	-0.9000003500175333	0.23175301438426377
Frönigen	7.26801	47.69023	0	-0.9000003500175333	0.32634146294880706
Galfingen (Galfingue)	7.22481	47.70563	1	-0.2786691101280208	0.07397857226329015
Balschweiler bei Altkirch	7.1681	47.66772	1	-0.2786691101280208	0.054831767011521614
Enschingen (Saint-Bernard)	7.20293	47.67101	3	0.9639933696510041	-0.25830275763964083
Bernweiler (Bernwiller)	7.19368	47.69085	2	0.3426621297614917	-0.10068938492261559
Heimsbrunn	7.22696	47.72682	1	-0.2786691101280208	0.09061957631058686
Brunnstatt (Brunstatt)	7.31747	47.72106	0	-0.9000003500175333	0.25233170184542364
Rixheim, Napoleoninsel Rixheim	7.39739	47.74412	2	0.3426621297614917	-0.03235875281020661
Habsheim	7.41666	47.72864	3	0.9639933696510041	-0.11830220456290566
Zimmersheim	7.38892	47.72013	1	-0.2786691101280208	0.03251652097737698
Brubach Landkreis Mülhausen	7.35964	47.70073	0	-0.9000003500175333	0.28759362501088204
Dietenweiler (Dietwiller)	7.40296	47.69288	0	-0.9000003500175333	0.1345315302395891
Schlierbach	7.4066	47.68284	3	0.9639933696510041	-0.20221604566957435
Landser	7.39601	47.68637	0	-0.9000003500175333	0.15555195300940172
