Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	6	3.3040686354807103	-0.9200299157441504
Sondernach	7.07276	47.99621	0	-0.7832733848769967	-0.03843815866006279
Mittlach	7.03325	48.00405	1	-0.10204971481737883	0.00318295030412288
Murbach	7.1604	47.92318	2	0.579173955242239	-0.0773550584246608
Lautenbachzell	7.14925	47.94057	0	-0.7832733848769967	0.014780460555380749
Sengern	7.12209	47.94246	0	-0.7832733848769967	-0.043219939490322254
Rufach (Rouffach)	7.29696	47.95968	0	-0.7832733848769967	0.19622587888909232
Osenbach	7.21903	47.98623	0	-0.7832733848769967	0.1391033021273717
Westhalten	7.2595	47.95742	1	-0.10204971481737883	0.028532835970317284
Winzfelden (Wintzfelden)	7.19806	47.97442	0	-0.7832733848769967	0.17853218197154988
Gundolsheim	7.2942	47.92837	0	-0.7832733848769967	0.1842510874655632
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	0	-0.7832733848769967	0.05994473878126067
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	0	-0.7832733848769967	0.14920605595726225
Orschweier (Orschwihr)	7.23248	47.9323	1	-0.10204971481737883	0.024453383915263183
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	0	-0.7832733848769967	0.08333263090930386
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	1	-0.10204971481737883	0.015438044868049903
Pfaffenheim, Pfaffenheim	7.2903	47.98827	0	-0.7832733848769967	0.11864824198031708
Dessenheim	7.48828	47.97561	2	0.579173955242239	0.11209351889926966
Bilzheim (Biltzheim)	7.38657	47.95675	0	-0.7832733848769967	-0.05978838662614781
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	0	-0.7832733848769967	-0.010701924521913068
Niederenzen	7.38146	47.94864	3	1.260397625301857	-0.04031034021081572
Niederhergheim	7.39795	47.9862	1	-0.10204971481737883	-0.017519093388893972
Rüstenhart (Rustenhart)	7.46359	47.94159	0	-0.7832733848769967	-0.17863968086916077
Oberhergheim, Oberhergheim	7.39442	47.96547	1	-0.10204971481737883	-0.01504090870358808
Heiteren	7.53776	47.96942	0	-0.7832733848769967	-0.18200605326423203
Obersaasheim	7.55885	47.98979	4	1.9416212953614747	0.12446627723946994
Geiswasser	7.60042	47.97883	0	-0.7832733848769967	-0.15608894756984934
Biengen, Biengen, Biengen	7.68958	47.93875	0	-0.7832733848769967	0.036968696104666146
Wittnau	7.814	47.94661	5	2.6228449654210926	0.17982147537973694
Kirchhofen	7.74356	47.91979	1	-0.10204971481737883	-0.019975411861234055
Norsingen	7.72683	47.93837	1	-0.10204971481737883	-0.024722616480827665
Ebringen	7.77981	47.95761	0	-0.7832733848769967	-0.15302068786089268
Merzhausen	7.82532	47.96635	2	0.579173955242239	0.161693693864631
St. Georgen 	7.8056	47.97934	0	-0.7832733848769967	-0.2193566703901015
Haslach	7.82166	47.9895	2	0.579173955242239	0.20494743067650037
Tiengen	7.71599	47.98216	2	0.579173955242239	0.14645039283388894
Opfingen	7.71585	48.00052	0	-0.7832733848769967	-0.18314929533110597
Munzingen	7.69883	47.96873	0	-0.7832733848769967	-0.00337033773617188
Mengen	7.71392	47.95851	1	-0.10204971481737883	-0.001318721178184546
Niederrimsingen	7.67114	47.98702	2	0.579173955242239	0.03436495079401786
Sölden	7.80967	47.93307	4	1.9416212953614747	0.6256521325130211
Schlatt	7.67473	47.92531	2	0.579173955242239	-0.014608832761513733
Wittental	7.94267	48.00437	2	0.579173955242239	0.1216459853211356
Stegen	7.96093	47.98418	1	-0.10204971481737883	-0.0912353882097244
Oberried	7.94506	47.93146	2	0.579173955242239	0.30492111139602573
Horben	7.85911	47.93223	5	2.6228449654210926	1.5550586394736783
Kappel	7.90831	47.96423	1	-0.10204971481737883	-0.07119995332750881
Oderen	6.97525	47.91008	2	0.579173955242239	0.2186995529870894
Fellerlingen (Fellering)	6.98613	47.89621	2	0.579173955242239	0.34752041008636164
Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	4	1.9416212953614747	1.2281146649921233
Mollau 	6.97488	47.87245	3	1.260397625301857	0.6631864203790006
Urbis, St. Amarintal (Urbès)	6.95521	47.88255	3	1.260397625301857	0.6639440338358497
Ranspach	7.01113	47.88081	0	-0.7832733848769967	-0.3054425585453925
Mitzach	7.00519	47.87122	0	-0.7832733848769967	-0.47103041003380186
Malmerspach	7.03487	47.86486	2	0.579173955242239	0.23684301429742452
Weiler	7.07073	47.84351	4	1.9416212953614747	0.3604702755193672
St. Amarin	7.03186	47.87365	3	1.260397625301857	0.3754776069112636
Moosch	7.04865	47.86081	0	-0.7832733848769967	-0.26975520974254236
Goldbach-Altenbach	7.10326	47.87359	2	0.579173955242239	-0.025513114509140355
Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	2	0.579173955242239	-0.049926417020003416
Geishausen	7.05832	47.88017	1	-0.10204971481737883	-0.013793950031584757
Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	1	-0.10204971481737883	0.024054922233482427
Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	1	-0.10204971481737883	0.027002800670661384
Wünheim	7.20969	47.87406	0	-0.7832733848769967	0.23532054287342005
Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	0	-0.7832733848769967	0.18398906522435707
Berrweiler (Berrwiller)	7.21533	47.8484	3	1.260397625301857	-0.38467331710396147
Pulversheim	7.30181	47.83432	2	0.579173955242239	-0.06305729477830607
Bollweiler (Bollwiller)	7.25961	47.86006	0	-0.7832733848769967	0.11269229796270874
Ungersheim	7.30418	47.87789	0	-0.7832733848769967	0.11464416100552047
Rädersheim (Raedersheim)	7.28212	47.88747	1	-0.10204971481737883	0.014011746654228295
Isenheim (Issenheim)	7.25365	47.90288	1	-0.10204971481737883	0.018974806177173193
Merxheim	7.29205	47.91022	0	-0.7832733848769967	0.2299090922197202
Feldkirch	7.27197	47.86504	0	-0.7832733848769967	0.0921520196259912
Ensisheim	7.35432	47.86522	1	-0.10204971481737883	0.015838833615416065
Münchhausen (Munchhausen)	7.45274	47.86847	1	-0.10204971481737883	0.0005180587649260794
Roggenhausen	7.46704	47.8888	3	1.260397625301857	-0.042182918212467155
Hirzfelden	7.4473	47.90935	1	-0.10204971481737883	0.001398751029030371
Meienheim (Meyenheim)	7.35924	47.91132	3	1.260397625301857	-0.30509693508481095
Regisheim (Réguisheim)	7.35308	47.89742	0	-0.7832733848769967	0.17493966591743448
Heimersdorf	7.24206	47.57224	0	-0.7832733848769967	0.060611709231063765
Bettendorf	7.27676	47.58379	1	-0.10204971481737883	0.007905621717052357
Weiler (Kreis Altkirch)	7.31925	47.5857	3	1.260397625301857	0.024031159887617694
Grenzingen	7.30068	47.56354	2	0.579173955242239	-0.1035044470002538
Largitzen	7.1873	47.56163	1	-0.10204971481737883	0.009111509043806058
Bisel	7.22032	47.53456	2	0.579173955242239	-0.06206523641671851
Roppenzweiler (Roppenzwiller)	7.33206	47.54091	0	-0.7832733848769967	0.08152587570482844
Waldighofen	7.31605	47.55061	2	0.579173955242239	-0.09966528729642561
Rüderbach (Ruederbach)	7.26824	47.56144	0	-0.7832733848769967	0.1288199190717825
Pfetterhausen (Pfetterhouse), Pfetterhausen (Pfetterhouse)	7.16635	47.50105	2	0.579173955242239	-0.11438160666264911
Mooslargue	7.21833	47.50939	0	-0.7832733848769967	0.07457091029902568
Köstlach (Kœstlach)	7.27085	47.5062	1	-0.10204971481737883	-0.00814227486177369
Niedersept (Seppois-le-Bas)	7.17622	47.53614	0	-0.7832733848769967	0.07845041271768922
Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	0	-0.7832733848769967	0.021018327090493318
Bendorf	7.2816	47.48759	3	1.260397625301857	0.08191433337086831
Lüxdorf (Ligsdorf)	7.3091	47.47235	0	-0.7832733848769967	-0.16121258640783573
Winkel	7.26347	47.46074	0	-0.7832733848769967	-0.2025629030494017
Oberranspach (Ranspach-le-Haut), Oberranspach (Ranspach-le-Haut)	7.4175	47.57697	0	-0.7832733848769967	-0.35428429630824854
Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	6	3.3040686354807103	0.6573232078709359
Attenschweiler (Attenschwiller)	7.46216	47.56912	0	-0.7832733848769967	-0.25649258736386255
Volkensberg (Folgensbourg), Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	2	0.579173955242239	0.1166739359327868
Wenzweiler (Wentzwiller)	7.48036	47.55042	0	-0.7832733848769967	-0.2773302828547817
Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	0	-0.7832733848769967	-0.21433726970450057
Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	0	-0.7832733848769967	-0.24242974751555024
Mittelmüspach-Niedermüspach (Muespach)	7.3807	47.54728	2	0.579173955242239	0.024331248609814605
Buchsweiler (Bouxwiller)	7.34362	47.50479	1	-0.10204971481737883	-0.022600625813416868
Dürmenach (Durmenach)	7.3374	47.5271	3	1.260397625301857	0.10982796337799283
Werenzhausen (Werentzhouse)	7.3579	47.51688	0	-0.7832733848769967	-0.30240152412096494
Fislis	7.38288	47.50419	1	-0.10204971481737883	-0.044030357556353296
Steinsulz (Steinsoultz)	7.34276	47.55541	2	0.579173955242239	-0.055888691767764904
Berenzweiler (Berentzwiller)	7.3832	47.5856	0	-0.7832733848769967	-0.20886908565509105
Niederranspach (Ranspach-le-Bas)	7.44726	47.58851	3	1.260397625301857	0.37349432737047955
Sondersdorf	7.33509	47.48234	2	0.579173955242239	0.08315116325729621
Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	3	1.260397625301857	0.5107350611461606
Leimen (Leymen)	7.48218	47.4954	6	3.3040686354807103	0.2976744335350961
Rädersdorf (Raedersdorf)	7.3665	47.47487	0	-0.7832733848769967	-0.3217085991731051
Lutter	7.38095	47.46702	0	-0.7832733848769967	-0.29158363178169155
Biedertal (Biederthal)	7.44789	47.46978	1	-0.10204971481737883	-0.05431443191140713
Kiffis	7.35848	47.4405	6	3.3040686354807103	-0.11799287792104642
Häsingen (Hésingue)	7.5211	47.57633	0	-0.7832733848769967	-0.26352409088822837
Buschweiler (Buschwiller)	7.50989	47.55993	6	3.3040686354807103	0.9302140234784315
Hegenheim (Hégenheim)	7.52344	47.56115	2	0.579173955242239	0.16150242414862354
Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	0	-0.7832733848769967	-0.22282780492444465
Neuweiler (Neuwiller)	7.51526	47.52439	2	0.579173955242239	0.14296768866809365
Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	1	-0.10204971481737883	-0.0018045801476542563
Burgfelden (Bourgfelden)	7.54705	47.57853	0	-0.7832733848769967	-0.25294879426686956
Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	0	-0.7832733848769967	-0.04276043673170441
Obermorschweiler (Obermorschwiller)	7.31001	47.64239	0	-0.7832733848769967	-0.0854491330960182
Walheim	7.26432	47.63975	0	-0.7832733848769967	-0.04836690712413386
Aspach	7.23354	47.6401	0	-0.7832733848769967	-0.09993413033037243
Karspach (Carspach)	7.21307	47.61448	3	1.260397625301857	0.07347962802444342
Altkirch, Altkirch	7.24009	47.62592	3	1.260397625301857	-0.08580091721223677
Wittersdorf	7.27817	47.62015	1	-0.10204971481737883	-0.0058059675803946486
Emlingen	7.29244	47.62397	0	-0.7832733848769967	-0.08153214051121768
Tagsdorf	7.30232	47.62138	0	-0.7832733848769967	-0.1234709534905651
Hirzbach (Hirtzbach)	7.22017	47.59449	0	-0.7832733848769967	-0.03595482332957069
Hisingen (Hirsingue)	7.25483	47.58601	0	-0.7832733848769967	-0.008367966008060213
Obersteinbrunn (Steinbrunn-le-Haut)	7.3467	47.65852	2	0.579173955242239	0.04999752038701159
Geispitzen	7.42236	47.66739	1	-0.10204971481737883	0.0036952648929303926
Waltenheim	7.42684	47.65714	2	0.579173955242239	0.084851877572493
Uffheim	7.44285	47.65062	0	-0.7832733848769967	-0.1602797807090989
Sierenz (Sierentz)	7.45597	47.6532	1	-0.10204971481737883	-0.01569169710484147
Wahlbach	7.34876	47.63135	0	-0.7832733848769967	-0.15889517589253302
Niedermagstatt (Magstatt-le-Bas)	7.41155	47.6393	5	2.6228449654210926	0.5839012279678284
Stetten	7.42942	47.6261	1	-0.10204971481737883	-0.026096353501201625
Bartenheim	7.47707	47.63392	2	0.579173955242239	0.10719267918186845
Franken	7.35483	47.59947	2	0.579173955242239	0.05903040739688605
Jettingen	7.36877	47.59592	0	-0.7832733848769967	-0.07133215345700449
Helfrantskirch (Helfrantzkirch)	7.41694	47.6072	1	-0.10204971481737883	-0.021064755829851796
Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas)	7.46442	47.59288	0	-0.7832733848769967	-0.19705878809849184
Kappeln (Kappelen)	7.44156	47.61975	2	0.579173955242239	0.09545748624370881
Kötzingen (Kœtzingue), Kötzingen (Kœtzingue)	7.394	47.65091	1	-0.10204971481737883	-0.020539493493914204
Zässingen (Zaessingue)	7.3676	47.62375	0	-0.7832733848769967	-0.1784255669868319
Istein 	7.53541	47.66186	2	0.579173955242239	0.1463127987102132
Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen)	7.56471	47.64989	0	-0.7832733848769967	-0.20748146870488746
Egringen und Fischingen	7.59628	47.66366	0	-0.7832733848769967	-0.05914984056018018
Wittlingen	7.64842	47.6562	2	0.579173955242239	0.06588886348464784
Wollbach	7.65387	47.67054	0	-0.7832733848769967	-0.10849128329999123
Binzen	7.62403	47.63133	6	3.3040686354807103	0.14959709622545111
(Weil am Rhein und) Eimeldingen	7.59518	47.63113	5	2.6228449654210926	0.3292260410149466
Märkt	7.58103	47.627	1	-0.10204971481737883	-0.026666388646525076
Rosenau	7.53493	47.63685	0	-0.7832733848769967	-0.3500567993456623
Neuweg-Bartenheim	7.52868	47.62399	2	0.579173955242239	0.25844020217778074
Boltzheim (Blotzheim), Boltzheim (Blotzheim), Boltzheim (Blotzheim)	7.49611	47.60128	1	-0.10204971481737883	-0.019775829385473443
Neudorf (Village-Neuf)	7.57149	47.60532	3	1.260397625301857	0.061264747535219564
Hüningen (Huningue)	7.58374	47.5912	2	0.579173955242239	0.053249298091001575
Weil am Rhein	7.63299	47.59278	1	-0.10204971481737883	0.007209863523724324
Lörrach, Lörrach 	7.66409	47.61258	1	-0.10204971481737883	-0.0041084238289732095
Tumringen	7.65564	47.62739	0	-0.7832733848769967	-0.1333618483986704
Haltingen	7.61378	47.61384	0	-0.7832733848769967	-0.05445277389548934
Ötlingen	7.62133	47.62261	0	-0.7832733848769967	-0.03002686279138398
Hägelberg	7.72778	47.66132	0	-0.7832733848769967	0.19892454857907982
Schopfheim (/Grenzach, aber gestrichen)	7.82315	47.64973	1	-0.10204971481737883	-0.01492231091343641
Haagen	7.67898	47.63703	0	-0.7832733848769967	-0.13142155911193337
Hauingen	7.69375	47.64287	1	-0.10204971481737883	-0.002235283470982114
Brombach (/Maulburg, aber gestrichen)	7.69236	47.63395	0	-0.7832733848769967	-0.04995968943786064
Steinen	7.73911	47.64447	4	1.9416212953614747	-0.6276654878129841
Höllstein	7.74574	47.63943	1	-0.10204971481737883	0.021360292120262983
Hüsingen	7.74114	47.63121	0	-0.7832733848769967	0.1270324025004769
Maulburg 	7.77782	47.64075	1	-0.10204971481737883	0.004023316409652582
Wiechs	7.81236	47.63655	1	-0.10204971481737883	-0.021492315910890736
Nordschwaben	7.81682	47.6184	0	-0.7832733848769967	-0.17154638164647779
Adelhausen	7.76116	47.61477	0	-0.7832733848769967	-0.028302990224435758
Eichsel (GID von Obereichsel)	7.75815	47.59842	0	-0.7832733848769967	0.03779226289193079
Inzlingen	7.68772	47.58811	1	-0.10204971481737883	-0.002608861229145232
Karzau (Karsau) 	7.79868	47.58875	0	-0.7832733848769967	-0.1638143844034745
Degerfelden	7.74584	47.5696	1	-0.10204971481737883	0.009234233513186495
Nollingen	7.7716	47.57363	5	2.6228449654210926	-0.5921928718136109
Rheinfelden-Stadt (Baden)	7.78875	47.55945	2	0.579173955242239	0.04739054449086938
Wyhlen	7.69103	47.54989	0	-0.7832733848769967	-0.11942516236228189
Fahrnau	7.83602	47.66179	0	-0.7832733848769967	-0.1294463881480158
Kürnberg	7.86873	47.6649	0	-0.7832733848769967	-0.28989332340086493
Hasel	7.89786	47.65393	0	-0.7832733848769967	-0.2910624198757198
Niedergebisbach	7.99251	47.65054	1	-0.10204971481737883	-0.012611397983707176
Altenschwand	7.976	47.63697	2	0.579173955242239	0.04637768407440863
Hütten	7.94873	47.62902	1	-0.10204971481737883	-0.02771570696506859
Rickenbach	7.97772	47.61891	4	1.9416212953614747	0.2542221890849545
Bergalingen	7.95943	47.61266	1	-0.10204971481737883	-0.01827713428561033
Willaringen	7.97281	47.60577	1	-0.10204971481737883	-0.010164677919566168
Öfflingen (Öflingen)	7.91396	47.59228	1	-0.10204971481737883	-0.01915529167281561
Schwörstadt	7.87989	47.59379	5	2.6228449654210926	0.04418294142009838
Wehr	7.9045	47.62927	2	0.579173955242239	0.14401824631943091
Eichen	7.83816	47.6471	1	-0.10204971481737883	-0.02043408254972201
Wallbach	7.91336	47.56871	0	-0.7832733848769967	-0.10891506958036402
Obersäckingen	7.96171	47.57476	1	-0.10204971481737883	-0.010852192752601925
Friesen	7.15001	47.56535	1	-0.10204971481737883	0.0071646374774900325
Hindlingen	7.13734	47.57341	2	0.579173955242239	-0.03470783923552074
Fessenheim (Gutenstein), Fessenheim	7.53712	47.91578	0	-0.7832733848769967	-0.16913031099717432
Blodelsheim	7.53396	47.88426	2	0.579173955242239	-0.006056103376570232
Rumersheim (Rumersheim-le-Haute)	7.51712	47.85248	3	1.260397625301857	-0.02433570864699398
Buggingen	7.63735	47.8479	2	0.579173955242239	0.08977551445000233
Seefelden	7.63962	47.85945	1	-0.10204971481737883	-0.020245932206012222
Heitersheim	7.66768	47.87108	0	-0.7832733848769967	-0.11180608240648711
Eschbach (bei Heitersheim)	7.65221	47.8908	5	2.6228449654210926	0.013471907204588041
Bremgarten (Hartheim)	7.62385	47.91694	0	-0.7832733848769967	-0.1321015707082988
Grißheim (Grissheim) 	7.59238	47.87313	2	0.579173955242239	0.10783685084021104
Zienken (Müllheim)	7.57779	47.84303	2	0.579173955242239	0.09045999885475811
Tunsel	7.66581	47.90315	0	-0.7832733848769967	0.03907679144570147
Wettelbrunn	7.69689	47.87134	0	-0.7832733848769967	-0.016212828375049122
Ballrechten-Dottingen	7.70076	47.86061	0	-0.7832733848769967	-0.11159505598893543
Laufen	7.68471	47.8434	4	1.9416212953614747	0.054703585217153045
Sulzburg	7.70727	47.84122	0	-0.7832733848769967	-0.10779427241900186
Untermünstertal-Ziegelplatz (Untermünstertal)	7.78649	47.85518	1	-0.10204971481737883	-0.05254617141595748
Untermünstertal-Rotenbuck	7.79435	47.84136	2	0.579173955242239	0.21733304485539762
Staufen (bei Freiburg)	7.72962	47.88166	0	-0.7832733848769967	-0.1536404138242161
Grunern bei Müllheim, Grunern bei Müllheim	7.72184	47.87162	0	-0.7832733848769967	-0.2010212353769213
Bad Krozingen	7.70333	47.91813	1	-0.10204971481737883	0.002131308891453049
Obermünstertal-Krumlinden (Obermünstertal)	7.81186	47.87153	2	0.579173955242239	0.322300885680979
Wieden	7.8814	47.84169	8	4.666515975599946	2.593885022299086
Todtnauberg	7.94335	47.85074	1	-0.10204971481737883	-0.04865131833111211
Sankt Wilhelm	7.94887	47.89511	5	2.6228449654210926	2.645429028813992
Hofsgrund, Hofsgrund	7.89778	47.90096	1	-0.10204971481737883	-0.06645042151011361
Obermünstertal-Stohren	7.87525	47.8938	0	-0.7832733848769967	-0.5237670230733311
Obermünstertal-Spielweg	7.83588	47.87776	1	-0.10204971481737883	-0.056605759469198026
Dollern (Dolleren)	6.93211	47.80559	0	-0.7832733848769967	-0.38703850561405057
Oberbruck	6.94324	47.80838	4	1.9416212953614747	0.6625680783780907
Rimbach-Pès-Masevaux)	6.9473	47.82212	1	-0.10204971481737883	-0.051514428675736856
Kirchberg-Wegscheid	6.95965	47.79904	2	0.579173955242239	0.2709242047144645
Sewen	6.90688	47.80694	3	1.260397625301857	0.4171931330555729
Masmünster (Masevaux)	6.99386	47.7727	3	1.260397625301857	0.48266589595570725
Niederbruck	6.97173	47.78361	0	-0.7832733848769967	-0.4482196898347183
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	2	0.579173955242239	0.25936276931163793
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	3	1.260397625301857	0.3508013255454289
Sentheim	7.0544	47.75581	3	1.260397625301857	0.28236581290892304
Aue (Lauw)	7.02216	47.75778	0	-0.7832733848769967	-0.20404389553026944
Leimbach	7.09999	47.79305	0	-0.7832733848769967	-0.03536524065983761
Tann (Thann)	7.10335	47.81019	1	-0.10204971481737883	0.00010358121116780949
Alttann (Vieux-Thann)	7.12206	47.80704	0	-0.7832733848769967	-0.05787540528537968
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	1	-0.10204971481737883	-0.02128041818097365
Oberasbach (Aspach-Le-Haute)	7.13352	47.77692	0	-0.7832733848769967	-0.20956860815849476
Niederasbach (Aspach-Le-Bas)	7.15065	47.7618	1	-0.10204971481737883	-0.03136319834350115
Steinbach	7.15487	47.82041	0	-0.7832733848769967	-0.049672919811619774
Rammersmatt	7.07084	47.78935	3	1.260397625301857	0.3914567988081626
Uffholz	7.17804	47.81981	1	-0.10204971481737883	0.013280728348179921
Sennheim (Cerany)	7.17837	47.80918	1	-0.10204971481737883	0.009479272005649282
Wittelsheim, Wittelsheim	7.24063	47.81047	3	1.260397625301857	-0.10407044192124347
Staffelfelden	7.25504	47.82648	0	-0.7832733848769967	0.005707470380521471
Wattweiler (Wattwiller)	7.17766	47.83549	1	-0.10204971481737883	0.011658275238758032
Lutterbach	7.28171	47.7605	1	-0.10204971481737883	-0.02723292726043512
Mülhausen, Mülhausen	7.34375	47.7517	1	-0.10204971481737883	-0.011152294697805931
Rülisheim	7.35868	47.82216	0	-0.7832733848769967	0.04670810644236754
Wittenheim	7.33993	47.81085	2	0.579173955242239	-0.045946548043123044
Kingersheim	7.33579	47.79025	2	0.579173955242239	-0.011582223243164253
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	1	-0.10204971481737883	-0.0014406531134073177
Sausheim	7.3698	47.78852	3	1.260397625301857	-0.07536421411246835
Baldersheim	7.37806	47.80152	1	-0.10204971481737883	-0.005648260289883315
Modenheim, Modenheim	7.35997	47.76894	1	-0.10204971481737883	-0.010148863365064943
Battenheim	7.38278	47.81739	0	-0.7832733848769967	-0.07498148306470512
Eichwald (Chalampé)	7.53969	47.81643	1	-0.10204971481737883	-0.0230297423012833
Neuenburg (am Rhein)	7.56012	47.81393	3	1.260397625301857	0.4905599027331612
Hügelheim	7.6208	47.82868	1	-0.10204971481737883	-0.010724826386970397
Dattingen	7.65681	47.83383	2	0.579173955242239	0.09570180256568073
Zunzingen	7.65195	47.82164	0	-0.7832733848769967	-0.22120967689460738
Auggen	7.59221	47.78776	0	-0.7832733848769967	-0.29216250563878654
Lipburg	7.65665	47.78685	3	1.260397625301857	0.28505375430207597
Feldberg	7.64081	47.7737	5	2.6228449654210926	0.6321099983701087
Obereggenen, Niedereggenen	7.64434	47.75677	1	-0.10204971481737883	-0.034794681858123885
Schliengen	7.57624	47.75579	0	-0.7832733848769967	-0.2031954039780254
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	1	-0.10204971481737883	-0.01034065896072321
Ottmarsheim	7.50646	47.78661	0	-0.7832733848769967	-0.1304454339782152
Banzenheim (Bantzenheim)	7.51396	47.82468	0	-0.7832733848769967	-0.08578883497574241
Britzingen	7.67237	47.82744	1	-0.10204971481737883	-0.008390936723107745
Badenweiler	7.67934	47.80555	1	-0.10204971481737883	-0.023422387884837473
Schweighof	7.69904	47.80743	1	-0.10204971481737883	-0.012254359038225703
Marzell bei Kandern	7.72688	47.77116	5	2.6228449654210926	0.03274934418399173
Bürchau	7.82686	47.77616	5	2.6228449654210926	1.137790286838853
Neuenweg, Landkreis Lörrach	7.8271	47.79543	1	-0.10204971481737883	-0.03145767451552899
Malsburg, Malsburg	7.70866	47.73257	0	-0.7832733848769967	-0.05170705471002025
Todtnau	7.94634	47.82887	1	-0.10204971481737883	-0.04186987257395527
Schlechtnau, Schlechtnau	7.93888	47.8175	0	-0.7832733848769967	-0.35007544046818395
Geschwend	7.93964	47.80434	1	-0.10204971481737883	-0.05092690640255596
Utzenfeld	7.91301	47.80054	1	-0.10204971481737883	-0.06357576676202337
Aitern	7.89522	47.80317	1	-0.10204971481737883	-0.0661092287191476
Böllen	7.84054	47.80226	1	-0.10204971481737883	-0.030014934246880103
Schönenberg	7.88227	47.79265	1	-0.10204971481737883	-0.055690425150932844
Schönau	7.89443	47.78637	4	1.9416212953614747	0.8555877910907067
Tunau	7.92311	47.78574	1	-0.10204971481737883	-0.047665459887234266
Präg	7.97232	47.77964	2	0.579173955242239	0.27847135337602924
Präg-Herrenschwand	7.95327	47.76746	2	0.579173955242239	0.19579823853130254
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	0	-0.7832733848769967	-0.2624823402784452
Fröhnd	7.88397	47.7603	1	-0.10204971481737883	-0.05785705000825956
Gewenheim	7.0913	47.75291	1	-0.10204971481737883	-0.020454006356240048
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	0	-0.7832733848769967	-0.1487190729765561
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	2	0.579173955242239	0.04472317028367332
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	0	-0.7832733848769967	-0.14574653733476897
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	1	-0.10204971481737883	-0.013900509788922037
Bretten Landkreis Altkirch	7.0716	47.69963	4	1.9416212953614747	0.10596678887826033
St Kosman (Saint-Cosme)	7.06248	47.68339	0	-0.7832733848769967	-0.15039507363094787
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	9	5.347739645659564	0.33617537306705525
Diefmatten Kreis Altkirch	7.11319	47.70828	0	-0.7832733848769967	-0.08694291299907125
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	0	-0.7832733848769967	-0.24507743567016121
Reinigen	7.2319	47.74911	3	1.260397625301857	0.23033650987309356
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	2	0.579173955242239	0.04082623340938954
Didenheim	7.30295	47.71749	2	0.579173955242239	0.08507663424975088
Hochstatt	7.28072	47.70069	1	-0.10204971481737883	-0.0164717357018758
Zillisheim	7.29485	47.69387	0	-0.7832733848769967	-0.14814021804045308
Flachslanden (Flaxlanden)	7.30924	47.69692	3	1.260397625301857	0.17991492952767604
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	2	0.579173955242239	0.01803068733429501
Frönigen	7.26801	47.69023	2	0.579173955242239	0.02792735718850025
Galfingen (Galfingue)	7.22481	47.70563	3	1.260397625301857	0.1129324065938469
Balschweiler bei Altkirch	7.1681	47.66772	0	-0.7832733848769967	-0.17829089167942225
Enschingen (Saint-Bernard)	7.20293	47.67101	3	1.260397625301857	0.05274482930664886
Bernweiler (Bernwiller)	7.19368	47.69085	0	-0.7832733848769967	-0.10495774477033395
Heimsbrunn	7.22696	47.72682	1	-0.10204971481737883	-0.009111118326109459
