	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Stra R 13	III_11_0118	Rust, Rust	7.72571, 48.26873	hohlmüs	h o h l m ü s	hohlemüs	h o h l e m ü s	1
1	Stra R 11	III_11_0110	Kappel a, Rh,, Kappel a, Rh,	7.74182, 48.29235	hohlmüs	h o h l m ü s	hohlmühs	h o h l m ü h s	1
