	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
485	TÜB D1/1, TÜB D1/2	III_11_0069, III_11_0068	Nordrach, Nordrach	8.08082, 48.39898	schermus	sch e r m u s	schärmuus	sch ä r m uu s	2
486	TÜB L7	III_11_0138, III_11_0140	Haslach im Kinzigtal, Haslach i, K,	8.08413, 48.28008	schermus	sch e r m u s	schärmus	sch ä r m u s	1
487	TÜB w2	III_10_0066, III_10_0067	Ödsbach, Oedsbach	8.08784, 48.49713	schǟrmūs	sch ǟ r m ū s	schärmus	sch ä r m u s	2
488	TÜB w2	III_10_0066, III_10_0067	Ödsbach, Oedsbach	8.08784, 48.49713	schǟrmūs	sch ǟ r m ū s	scheͣ̈rmus	sch e ͣ ̈ r m u s	4
489	TÜB D4/2, TÜB D4/1	III_11_0075, III_11_0073, III_11_0074	Unterharmersbach, Zell am Harmersbach, Unterharmersbach	8.08843, 48.35461	schermus	sch e r m u s	schärmus	sch ä r m u s	1
490	TUTT h3, TUTT p1	III_13_0080, III_13_0078, III_13_0079	St, Märgen-Schweighöfe, St, Märgen, St, Märgen	8.09239, 48.00756	schermaus	sch e r m a u s	schärmus	sch ä r m u s	2
491	TUTT h3, TUTT p1	III_13_0080, III_13_0078, III_13_0079	St, Märgen-Schweighöfe, St, Märgen, St, Märgen	8.09239, 48.00756	schermaus	sch e r m a u s	schermus	sch e r m u s	1
492	TUTT h3, TUTT p1	III_13_0080, III_13_0078, III_13_0079	St, Märgen-Schweighöfe, St, Märgen, St, Märgen	8.09239, 48.00756	scheermuus	sch ee r m u u s	schärmus	sch ä r m u s	3
493	TUTT h3, TUTT p1	III_13_0080, III_13_0078, III_13_0079	St, Märgen-Schweighöfe, St, Märgen, St, Märgen	8.09239, 48.00756	scheermuus	sch ee r m u u s	schermus	sch e r m u s	2
494	TUTT L1	III_15_0112, III_15_0111	Urberg, Urberg	8.12409, 47.73478	schärmuͦuͦs	sch ä r m u ͦ u ͦ s	scharmus	sch a r m u s	4
495	TUTT L1	III_15_0112, III_15_0111	Urberg, Urberg	8.12409, 47.73478	schärmuͦuͦs	sch ä r m u ͦ u ͦ s	schärmus	sch ä r m u s	3
496	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	schǟrmūs 	sch ǟ r m ū s 	schärmus	sch ä r m u s	3
497	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	schermus	sch e r m u s	schärmus	sch ä r m u s	1
498	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	schärmūs	sch ä r m ū s	schärmus	sch ä r m u s	1
499	TÜB M5	III_11_0144, III_11_0146	Hausach und Einbach, Einbach, Einbach-Hauserbach	8.16759, 48.2974	schermaus	sch e r m a u s	scheermus	sch ee r m u s	2
500	TÜB M5	III_11_0144, III_11_0146	Hausach und Einbach, Einbach, Einbach-Hauserbach	8.16759, 48.2974	schermaus	sch e r m a u s	schermus	sch e r m u s	1
501	TÜB M6	III_11_0142, III_11_0141	Hausach, Hausach	8.17189, 48.28424	schērmuus	sch ē r m uu s	schermuus	sch e r m uu s	1
502	TÜB M6	III_11_0142, III_11_0141	Hausach, Hausach	8.17189, 48.28424	schērmuus	sch ē r m uu s	schermus	sch e r m u s	2
503	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	schärmåus	sch ä r m å u s	schärmus	sch ä r m u s	1
504	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	schärmåus	sch ä r m å u s	schermus	sch e r m u s	2
505	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	schermus	sch e r m u s	schärmus	sch ä r m u s	1
506	TUTT b8	III_12_0168, III_12_0166, III_12_0167	Schönwald, Schönwald	8.20401, 48.10371	schermus	sch e r m u s	schärmus	sch ä r m u s	1
507	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	schärmūs	sch ä r m ū s	schermūs	sch e r m ū s	1
508	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	schärmūs	sch ä r m ū s	schermus	sch e r m u s	2
509	TUTT T7	III_16_0152, III_16_0153, III_16_0150, III_16_0149, III_16_0151	Waldshut, Waldshut	8.21445, 47.6237	schērmus	sch ē r m u s	schermuus	sch e r m uu s	2
510	TUTT T7	III_16_0152, III_16_0153, III_16_0150, III_16_0149, III_16_0151	Waldshut, Waldshut	8.21445, 47.6237	schērmus	sch ē r m u s	scheermus	sch ee r m u s	2
511	TUTT T7	III_16_0152, III_16_0153, III_16_0150, III_16_0149, III_16_0151	Waldshut, Waldshut	8.21445, 47.6237	schērmus	sch ē r m u s	scheremus	sch e r e m u s	2
512	TUTT T7	III_16_0152, III_16_0153, III_16_0150, III_16_0149, III_16_0151	Waldshut, Waldshut	8.21445, 47.6237	schērmus	sch ē r m u s	schermus	sch e r m u s	1
513	TÜB E4, TÜB M4	III_11_0147, III_11_0079	Oberwolfach, Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	schemus	sch e m u s	schermus	sch e r m u s	1
514	TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	schērmūs	sch ē r m ū s	schermuus	sch e r m uu s	3
515	TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	schērmūs	sch ē r m ū s	schermus	sch e r m u s	2
516	TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	scheermuus	sch ee r m u u s	schermuus	sch e r m uu s	1
517	TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	scheermuus	sch ee r m u u s	schermus	sch e r m u s	2
518	TÜB T1	III_12_0065, III_12_0066	Hornberg, Hornberg	8.23036, 48.21193	schermus	sch e r m u s	scharmus	sch a r m u s	1
519	TÜB T1	III_12_0065, III_12_0066	Hornberg, Hornberg	8.23036, 48.21193	schermus	sch e r m u s	schärmus	sch ä r m u s	1
520	TUTT b4	III_12_0165, III_12_0164	Triberg, Triberg	8.2316, 48.13032	scheermūs	sch ee r m ū s	scheermus	sch ee r m u s	1
521	TUTT b4	III_12_0165, III_12_0164	Triberg, Triberg	8.2316, 48.13032	scheermūs	sch ee r m ū s	schermus	sch e r m u s	2
522	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	schermus	sch e r m u s	scheermus	sch ee r m u s	1
523	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	schermus	sch e r m u s	schärmus	sch ä r m u s	1
524	TÜB M10	III_11_0153, III_11_0152	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	scheermaus	sch ee r m a u s	schermaus	sch e r m a u s	1
525	TÜB M10	III_11_0153, III_11_0152	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	scheermaus	sch ee r m a u s	schärmaus	sch ä r m a u s	2
526	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	schärmūs	sch ä r m ū s	scheermus	sch ee r m u s	3
527	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	schärmūs	sch ä r m ū s	schärmus	sch ä r m u s	1
528	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	schärmūs	sch ä r m ū s	schermus	sch e r m u s	2
529	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St, Georgen, St, Georgen	8.33183, 48.12564	schǟrmūs	sch ǟ r m ū s	schermaus	sch e r m a u s	3
530	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St, Georgen, St, Georgen	8.33183, 48.12564	schǟrmūs	sch ǟ r m ū s	schermuus	sch e r m uu s	3
531	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St, Georgen, St, Georgen	8.33183, 48.12564	schǟrmūs	sch ǟ r m ū s	schäärmuus	sch ää r m u u s	4
532	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	schērmūs	sch ē r m ū s	scheermuus	sch ee r m u u s	4
533	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	schermǖs	sch e r m ü ̄ s	scheermuus	sch ee r m u u s	3
534	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	schermus	sch e r m u s	schärrmus	sch ä rr m u s	2
535	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	schermus	sch e r m u s	schḝrmūs	sch ḝ r m ū s	2
536	TUTT k1	III_33_0070, III_33_0071, III_33_0069	Vilingen, Villingen	8.45901, 48.0567	schermūs	sch e r m ū s	schermaus	sch e r m a u s	2
537	TUTT k1	III_33_0070, III_33_0071, III_33_0069	Vilingen, Villingen	8.45901, 48.0567	schermūs	sch e r m ū s	schermus	sch e r m u s	1
538	TUTT r7	III_34_0016, III_34_0015, III_34_0120	Hüfingen, Hüfingen	8.48886, 47.92431	scherrmus	sch e rr m u s	schermus  	sch e r m u s  	3
539	TUTT r7	III_34_0016, III_34_0015, III_34_0120	Hüfingen, Hüfingen	8.48886, 47.92431	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
540	TUTT r8	III_34_0013, III_34_0009, III_34_0010, III_34_0007, III_34_0011, III_34_0012	Donaueschingen, Donaueschingen	8.50052, 47.95113	scherrmus	sch e rr m u s	schärmus	sch ä r m u s	2
541	TUTT r8	III_34_0013, III_34_0009, III_34_0010, III_34_0007, III_34_0011, III_34_0012	Donaueschingen, Donaueschingen	8.50052, 47.95113	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
542	TUTT G1	III_36_0018, III_36_0017	Fützen, Fützen	8.5291, 47.80794	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
543	TUTT l2	III_33_0017, III_33_0016	Bad Dürrheim, Bad Dürrheim	8.53214, 48.01807	scheermus	sch ee r m u s	scherrmuus	sch e rr m u u s	2
544	TUTT l2	III_33_0017, III_33_0016	Bad Dürrheim, Bad Dürrheim	8.53214, 48.01807	scheermus	sch ee r m u s	schermus	sch e r m u s	1
545	TUTT z3	III_35_0015, III_35_0013, III_35_0014	Sumpfohren, Sumpfohren	8.53796, 47.90851	schearmus	sch e a r m u s	schährmuus	sch ä h r m uu s	3
546	TUTT z3	III_35_0015, III_35_0013, III_35_0014	Sumpfohren, Sumpfohren	8.53796, 47.90851	schärmūs	sch ä r m ū s	schährmuus	sch ä h r m uu s	3
547	TUTT V2	III_38_0022, III_38_0020, III_38_0021	Jestetten, Jestetten	8.57572, 47.65297	scheermus	sch ee r m u s	schermuus	sch e r m uu s	2
548	TUTT V2	III_38_0022, III_38_0020, III_38_0021	Jestetten, Jestetten	8.57572, 47.65297	scheermus	sch ee r m u s	scherrmus	sch e rr m u s	1
549	TUTT s4, TUTT A1	III_34_0028	Geisingen (Kirchenhausen), Geisingen, Geisingen	8.65129, 47.93283	scheermus	sch ee r m u s	schermus	sch e r m u s	1
550	TUTT H7, TUTT H12	III_36_0032, III_36_0031	Beuren a(m) R(ied), Büsslingen, Büsslingen, Beuren	8.6839, 47.79252	scheermus	sch ee r m u s	scherrmūs	sch e rr m ū s	2
551	TUTT H7, TUTT H12	III_36_0032, III_36_0031	Beuren a(m) R(ied), Büsslingen, Büsslingen, Beuren	8.6839, 47.79252	scheermus	sch ee r m u s	schermus	sch e r m u s	1
552	TUTT H7, TUTT H12	III_36_0032, III_36_0031	Beuren a(m) R(ied), Büsslingen, Büsslingen, Beuren	8.6839, 47.79252	schermus	sch e r m u s	scherrmūs	sch e rr m ū s	2
553	TUTT t4	III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	schäarmus	sch ä a r m u s	schermuus	sch e r m uu s	3
554	TUTT t4	III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	schäarmus	sch ä a r m u s	schärmuus	sch ä r m uu s	2
555	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
556	TUTT Q6/2, TUTT Q6/1, TUTT Q6/3	III_37_0023	Radolfzell, Radolfzell	8.97017, 47.74493	schermūs	sch e r m ū s	schermaus	sch e r m a u s	2
557	TUTT Q6/2, TUTT Q6/1, TUTT Q6/3	III_37_0023	Radolfzell, Radolfzell	8.97017, 47.74493	schermus	sch e r m u s	schermaus	sch e r m a u s	1
558	TUTT J11	III_36_0051, III_36_0050	Güttingen, Güttingen	8.998, 47.77415	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
559	TUTT K7	III_36_0055, III_36_0056	Liggeringen, Liggeringen	9.02698, 47.77495	schärmus	sch ä r m u s	scherrmus	sch e rr m u s	2
560	TUTT K7	III_36_0055, III_36_0056	Liggeringen, Liggeringen	9.02698, 47.77495	schärmus	sch ä r m u s	scherrmuus	sch e rr m u u s	3
561	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	schärmus	sch ä r m u s	scheermus	sch ee r m u s	2
562	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	schärmūs	sch ä r m ū s	scheermus	sch ee r m u s	3
563	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	scherrmus	sch e rr m u s	schärrmuus	sch ä rr m u u s	2
564	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	scherrmus	sch e rr m u s	schermus	sch e r m u s	1
565	TUTT K11	III_36_0061, III_36_0063, III_36_0062, III_36_0064	Sipplingen, Sipplingen	9.09665, 47.79525	scherrmūs	sch e rr m ū s	scherrmus	sch e rr m u s	1
566	TUTT K11	III_36_0061, III_36_0063, III_36_0062, III_36_0064	Sipplingen, Sipplingen	9.09665, 47.79525	scherrmūs	sch e rr m ū s	schärmus	sch ä r m u s	3
567	TUTT K11	III_36_0061, III_36_0063, III_36_0062, III_36_0064	Sipplingen, Sipplingen	9.09665, 47.79525	scherrmūs	sch e rr m ū s	schermus	sch e r m u s	2
568	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	schärmous	sch ä r m o u s	schermaus	sch e r m a u s	2
569	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	schärmous	sch ä r m o u s	schermous	sch e r m o u s	1
570	SIG g2/2, SIG g2/1	III_34_0065, III_34_0063, III_34_0064	Pfullendorf, Pfullendorf	9.25466, 47.92614	schermaus	sch e r m a u s	schärmaus	sch ä r m a u s	1
571	SIG g2/2, SIG g2/1	III_34_0065, III_34_0063, III_34_0064	Pfullendorf, Pfullendorf	9.25466, 47.92614	schärrmaus	sch ä rr m a u s	schermaus	sch e r m a u s	2
572	SIG g2/2, SIG g2/1	III_34_0065, III_34_0063, III_34_0064	Pfullendorf, Pfullendorf	9.25466, 47.92614	schärrmaus	sch ä rr m a u s	schärmaus	sch ä r m a u s	1
573	SIG n13	III_36_0083, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	scherrmus	sch e rr m u s	schärrmus	sch ä rr m u s	1
574	SIG r3	III_37_0052, III_37_0054	Markdorf, Markdorf	9.38933, 47.72088	scherrmus	sch e rr m u s	schermaus	sch e r m a u s	2
575	SIG r3	III_37_0052, III_37_0054	Markdorf, Markdorf	9.38933, 47.72088	scherrmus	sch e rr m u s	schermis	sch e r m i s	2
