	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
125	Stra f 18	III_8_0064	Kienheim, Kienheim	7.57862, 48.68905	mühlwälfer	m ü h l w ä l f e r	mülwalfer	m ü l w a l f e r	2
126	Hag P 6	III_6_0054	Uhrweiler (Uhrwiller), Uhrweiler	7.57892, 48.8784	mühlwålfr	m ü h l w å l f r	mühlwalfer	m ü h l w a l f e r	2
127	Hag W 3	III_7_0060	Ettendorf, Ettendorf	7.58414, 48.81374	mülwalfer	m ü l w a l f e r	müllwalfer	m ü ll w a l f e r	1
128	Stra f 3	III_8_0079	Mutzenhausen (Mutzenouse), Mutzenhausen	7.58822, 48.7411	muhlwalfr	m u h l w a l f r	mülwarfer	m ü l w a r f e r	4
129	Hag P 1	III_5_0068	Zinsweiler, Zinsweiler	7.59018, 48.9196	mühlwalfer	m ü h l w a l f e r	müelwalfer	m ü e l w a l f e r	1
130	Stra n 17, Stra n 18	III_9_0031	Ittenheim, Ittenheim	7.59542, 48.60404	mülwalfer	m ü l w a l f e r	mühlwalfer	m ü h l w a l f e r	1
131	Stra J 1	III_11_0028	Uttenheim, Uttenheim	7.5965, 48.41075	mülwarfer	m ü l w a r f e r	müllwarfer	m ü ll w a r f e r	1
132	Hag P 15	III_6_0057	Kindweiler, Kindweiler	7.59731, 48.86227	mühlwâlfer	m ü h l w â l f e r	mǖhlwelfer	m ü ̄ h l w e l f e r	2
133	Stra n 7	III_9_0034	Wiwersheim, Wiwersheim	7.60738, 48.63994	mülwarfer	m ü l w a r f e r	mulwalfer	m u l w a l f e r	2
134	Stra B 8	III_10_0104	Bolsenheim, Bolsenheim	7.6099, 48.42013	müllwarfer	m ü ll w a r f e r	mülwarfer	m ü l w a r f e r	1
135	Stra Q 2	III_11_0099	Witternheim, Witternheim	7.61297, 48.31375	müllwarfer	m ü ll w a r f e r	mülwerfer	m ü l w e r f e r	2
136	Hag P 7	III_6_0055	Engweiler, Engweiler	7.61501, 48.88508	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
137	Stra f 12	III_8_0067	Reitweiler, Reitweiler	7.61546, 48.67598	müllwallfer	m ü ll w a ll f e r	müllwalfer	m ü ll w a l f e r	1
138	Stra J 9	III_11_0038	Roßfeld (Rossfeld), Roßfeld	7.61683, 48.33696	mülwarfr	m ü l w a r f r	mülwarfer	m ü l w a r f e r	1
139	Stra n 8	III_9_0033, III_9_0032	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	müllwarfer	m ü ll w a r f e r	mülwarfer	m ü l w a r f e r	1
140	Hag P 11	III_6_0058	Bitschhofen, Bitschhofen	7.61913, 48.85878	mülwälfer	m ü l w ä l f e r	müllwärfer	m ü ll w ä r f e r	2
141	Stra B 9	III_10_0106	Schäfersheim (Schaeffersheim), Schäfersheim	7.6199, 48.42864	müllwarfer	m ü ll w a r f e r	müllwafer	m ü ll w a f e r	1
142	Stra u 4	III_10_0030	Achenheim, Achenheim	7.62578, 48.5817	mühlwarfer	m ü h l w a r f e r	mülwarfer	m ü l w a r f e r	1
143	Stra J 6	III_11_0030	Matzenheim, Matzenheim	7.62677, 48.39642	müllwarfer	m ü ll w a r f e r	mulwarfer	m u l w a r f e r	2
144	Hag W 2	III_7_0062	Morschweiler, Morschweiler	7.62689, 48.81972	mülwalwer	m ü l w a l w e r	müllwarfer	m ü ll w a r f e r	3
145	Hag P 12	III_6_0064	Überach (Uberach), Überach	7.62806, 48.84844	mülwarfer	m ü l w a r f e r	mülwalfer	m ü l w a l f e r	1
146	Stra f 7	III_8_0074	Mittelhausen, Mittelhausen	7.63107, 48.7093	müllwelfer	m ü ll w e l f e r	mülwälfer	m ü l w ä l f e r	2
147	Hag P 8	III_6_0050	Gumbrechtshofen, Gumbrechtshofen	7.6319, 48.90544	mülwalfer	m ü l w a l f e r	mülwalver	m ü l w a l v e r	1
148	Stra f 10	III_8_0071	Rumersheim, Rumersheim	7.6354, 48.69228	mülwalfer	m ü l w a l f e r	mulwalfer	m u l w a l f e r	1
149	Stra u 16	III_10_0033	Enzheim, Enzheim	7.63634, 48.53413	mǖlwä̊rfer	m ǖ l w ä ̊ r f e r	müllwerfer	m ü ll w e r f e r	4
150	Hag P 10	III_6_0056	Mietesheim, Mietesheim	7.63837, 48.87814	mülwälfer	m ü l w ä l f e r	mülwalver	m ü l w a l v e r	2
151	Stra J 7	III_11_0031	Osthausen (Osthouse), Osthausen	7.63886, 48.40167	mülwaerfr	m ü l w a e r f r	mülwärfr	m ü l w ä r f r	2
152	Stra n 6	III_9_0030	Pfettisheim, Pfettisheim	7.64331, 48.66042	muelwälfr	m u e l w ä l f r	muelwälfär	m u e l w ä l f ä r	1
153	Stra B 11	III_10_0107	Limersheim, Limersheim	7.64596, 48.45465	mulwarfer	m u l w a r f e r	mülwarfer	m ü l w a r f e r	1
154	Stra f 9	III_8_0072	Mittelschäffolsheim, Mittelschäffolsheim	7.65125, 48.70026	müllwalfer	m ü ll w a l f e r	müllwelfer	m ü ll w e l f e r	1
155	Stra u 5	III_9_0028	Oberschäffolsheim, Oberschäffolsheim	7.65236, 48.5868	mülwerfer	m ü l w e r f e r	müllwarfer	m ü ll w a r f e r	2
