	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
14	Co N8/2	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	schār	sch ā r	schar	sch a r	1
15	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	schààr	sch àà r	schä̀r	sch a ̈ ̀ r	3
16	Co Va 9	III_17_0020	Buchsweiler (Bouxwiller), Buchsweiler	7.34362, 47.50479	schār	sch ā r	schar	sch a r	1
17	Co V 6	III_16_0041	Wahlbach, Wahlbach	7.34876, 47.63135	schǟr	sch ǟ r	schar	sch a r	1
18	Co Va 11	III_17_0015	Werenzhausen (Werentzhouse), Werenzweiler	7.3579, 47.51688	schar	sch a r	schahr	sch a h r	1
19	Co Vd 5	III_17_0076, III_17_0075	Rädersdorf (Raedersdorf), Rädersdorf, Rädersdorf	7.3665, 47.47487	schār	sch ā r	schaar	sch aa r	2
20	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach), Müspach	7.3807, 47.54728	schār	sch ā r	schär	sch ä r	1
21	Co Va 14	III_16_0045	Berenzweiler (Berentzwiller), Berenzweiler	7.3832, 47.5856	schǟr	sch ǟ r	schär	sch ä r	1
22	Co V 17/2, Co V 17/1	III_16_0050	Kötzingen (Kœtzingue), Kötzingen	7.394, 47.65091	schar	sch a r	schaar	sch aa r	1
23	Co Vd 2/2, Co Vd 2/1	III_17_0072	Oltingen (Oltingue), Oltingen	7.39411, 47.48862	schār	sch ā r	schaar	sch aa r	2
24	V	III_17_0025	Knöringen  (Knœringue) (im Elsass), Knöringen	7.4042, 47.5624	schär	sch ä r	schar	sch a r	1
25	Co V 8	III_16_0053	Stetten, Stetten	7.42942, 47.6261	schār	sch ā r	schaar	sch aa r	2
26	Co Va 3	III_17_0018	Attenschweiler (Attenschwiller), Attenschweiler/Attenweiler	7.46216, 47.56912	schār	sch ā r	schar	sch a r	1
27	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	schär	sch ä r	schäre	sch ä r e	1
28	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Fischingen, Egringen	7.59628, 47.66366	schär	sch ä r	schaer	sch a e r	2
29	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	schär	sch ä r	schaer	sch a e r	2
30	Co P6	III_15_0057	Tannenkirch, Tannenkirch	7.6103, 47.71116	schär	sch ä r	schar	sch a r	1
31	Co H9	III_14_0141	Lipburg, Lipburg	7.65665, 47.78685	schāer	sch ā e r	schäar	sch ä a r	2
32	Co Q8	III_15_0062	Endenburg, Endenburg	7.73306, 47.71161	scheer	sch ee r	schär	sch ä r	2
33	Co Q9	III_15_0064	Weitenau, Weitenau	7.76525, 47.67775	schǟr	sch ǟ r	schär	sch ä r	1
34	Co Q2	III_14_0148	Wies, Wies	7.76723, 47.74789	scher	sch e r	schär	sch ä r	1
35	Co Q3	III_14_0152	Raich, Raich	7.79724, 47.75076	schǟr	sch ǟ r	schäär	sch ää r	2
36	Co Q10	III_15_0065	Wieslet, Wieslet	7.79819, 47.6893	schǟr	sch ǟ r	schär	sch ä r	1
37	Co n 6	III_13_0053	Hochdorf, Hochdorf	7.80212, 48.0489	schǟr	sch ǟ r	schēr	sch ē r	1
38	Co B13	III_14_0054	Obermünstertal-Krumlinden (Obermünstertal), Obermünstertal-Krummlinden	7.81186, 47.87153	schär	sch ä r	schǟr	sch ǟ r	1
39	Co Q4	III_14_0186	Elbenschwand, Elbenschwand	7.83139, 47.7509	schäͣr	sch ä ͣ r	schäär	sch ää r	1
40	Co R1	III_15_0069	Pfaffenberg, Pfaffenberg	7.86972, 47.73452	schär	sch ä r	schǟr	sch ǟ r	1
41	Co g 12	III_12_0136	Kollmarsreute, Kollmarsreute	7.87829, 48.10253	schär	sch ä r	scheer	sch ee r	2
42	Co g 9	III_12_0130	Maleck, Maleck	7.88416, 48.12924	scher	sch e r	scheer	sch ee r	1
43	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	schǟr	sch ǟ r	scheer	sch ee r	2
44	Stra Z 4	III_12_0051	Ottoschwanden, Ottoschwanden	7.89687, 48.18611	schǟr	sch ǟ r	schär	sch ä r	1
45	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	schär	sch ä r	scher	sch e r	1
46	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	schǟr	sch ǟ r	schär	sch ä r	1
47	Co g 13	III_12_0126, III_12_0127	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	schǟr	sch ǟ r	schäär	sch ää r	2
48	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	schǟr	sch ǟ r	schär	sch ä r	1
49	Co Y 8	III_16_0124	Rickenbach, Rickenbach	7.97772, 47.61891	schär	sch ä r	schäre	sch ä r e	1
50	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	schär	sch ä r	scheere	sch ee r e	3
51	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	scher	sch e r	schär	sch ä r	1
52	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	schǟr	sch ǟ r	schär	sch ä r	1
53	TÜB S2	III_12_0058	Ober- und Unterbiederbach, Unterbiederbach	8.02694, 48.2183	scher	sch e r	schär	sch ä r	1
